District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VaR,Kategoria VaPR,Kategoria VbR,Kategoria VbPR
POZNAŃ (MIASTO),346.0,8.0,1357.0,83.0,2087.0,136.0,1215.0,315.0,3.0,0.0,151.0,25.0
RAWICKI,10.054166390170742,0.0,146.11943873019533,8.036110926780495,461.71663238117196,39.252776487463464,83.37637165397622,46.79444038917087,1.0180554633902472,0.0,4.180554633902472,4.0
SZAMOTULSKI,4.0,0.0,204.0,6.0,472.0,19.0,115.0,13.0,0.0,0.0,16.0,2.0
SZUBIŃSKI,1.0,0.0,122.0,2.0,336.0,18.0,69.0,9.0,0.0,0.0,4.0,0.0
ŚREDZKI,1.0,0.0,99.0,4.0,372.0,28.0,64.0,33.0,1.0,1.0,12.0,2.0
ŚREMSKI,0.9866425880155778,0.0,55.25198492887236,5.919855528093467,552.5198492887235,44.398916460701,213.1147990113648,26.6393498764206,1.9732851760311556,0.0,22.69277952435829,3.946570352062311
WĄGROWIECKI,1.0,0.0,63.0,0.0,547.0,8.0,77.0,14.0,0.0,4.0,3.0,0.0
WOLSZTYŃSKI,2.0,0.0,92.0,3.0,447.0,29.0,136.0,22.0,0.0,0.0,0.0,0.0
WRZESIŃSKI,3.0,0.0,79.53230425695303,2.0,436.9845638542953,28.825086907590087,54.01134746958492,35.29656514049871,1.1178695582271554,0.0,8.353608674681466,5.117869558227155
WYRZYSKI,5.0,1.0,269.0,6.0,589.0,38.0,89.0,14.0,2.0,1.0,10.0,0.0
ŻNIŃSKI,1.0029902240773994,0.0,102.04431441682081,0.00799657788570336,210.2984880473629,20.000629805193782,53.0497284168566,10.994508891000017,0.9981922773459774,0.0,14.011476141117917,0.009595893462844032
POZNAŃSKI,3.8323710284269352,0.0,27.547940412328966,0.02404477377801398,474.97355978715984,26.874686746544576,359.30605829963685,25.736258186102734,12.443183455498533,7.568562961741814,40.02349283448069,11.376889216390735
GNIEZNO (MIASTO),5.0,0.0,255.00427338904157,0.0,431.06410083562344,15.002301055637766,156.01676483393229,30.00361594457363,0.0003287222339664389,0.0,23.0009861667019,0.0003287222339664389
INOWROCŁAW (MIASTO),13.0,0.0,321.0,4.0,620.0,39.0,139.0,30.0,21.0,4.0,48.0,5.0
DOLIŃSKI,5.681324980251533,0.0,52.07881231897239,0.0,534.9914356403527,6.628212476960122,356.976586259138,17.043974940754598,0.0,0.9468874967085888,6.628212476960122,0.9468874967085888
HORODEŃSKI,0.0,0.0,11.691946576170533,0.0,355.6300416918537,13.640604338865622,500.8050450126378,26.306879796383697,0.0,0.0,0.0,0.0
KAŁUSKI,0.0,0.0,25.68070513857356,1.9022744547091526,221.6149739736163,8.560235046191186,505.05386772528,40.89890077624678,0.0,0.0,4.755686136772882,0.0
KOŁOMYJSKI,11.0,1.0,162.30805342382948,5.0,976.3699583081464,29.35939566113438,810.1949549873622,36.6931202036163,42.0,3.0,1.0,0.0
KOSOWSKI (KOSÓW HUCULSKI),1.0,0.0,34.0,0.0,303.0,9.0,441.0,20.0,0.0,0.0,0.0,0.0
NADWÓRNIAŃSKI,3.0,0.0,85.49896042995896,7.062462122232719,1035.4867167860068,110.71822740325874,277.72275504454313,35.99865740782071,1.0,0.0,10.156155305581796,6.0
ROHATYŃSKI,2.0,0.0,16.0,1.0,376.0,8.0,869.0,42.0,0.0,0.0,0.0,0.0
STANISŁAWOWSKI,13.007417601550443,0.0,331.64321485895135,10.048853593592916,1366.584461536622,59.023011367447616,920.4242733005316,93.76110035212514,0.029670406201774854,1.0370880077522187,29.088158557645322,3.0
STRYJSKI,9.349391071173399,0.0,213.84266922377554,8.03071605142493,1061.7864417524186,23.617515934439325,641.572649076636,57.184667116242636,0.030716051424930804,0.08382855471634203,20.600429580037112,6.2374088118409965
ŚNIATYŃSKI,0.0,0.0,68.0,4.0,505.0,17.0,388.0,34.0,0.0,0.0,1.0,0.0
TŁUMACKI,0.0,0.0,53.26613079112144,0.9864098294652118,572.1177010898228,19.728196589304236,318.6103749172634,30.578704713421565,0.0,0.0,0.0,0.0
ŻYDACZOWSKI,0.9692839485750692,0.0,29.078518457252073,0.9692839485750692,403.22212260722875,7.754271588600553,364.450764664226,38.77135794300277,0.9692839485750692,0.9692839485750692,38.77135794300277,5.815703691450415
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,0.0,0.0,5.905837109471388,0.0,263.7940575563887,12.795980403854676,823.8642767712587,56.105452539978195,0.0,0.0,0.0,0.0
BRODZKI,0.012111662333822848,1.0,34.23012158434263,2.012111662333823,539.2164342070896,0.03633498700146855,794.8083299465277,12.266456571344102,1.0,1.0,27.1574516103397,10.024223324667645
BRZEŻAŃSKI,0.0182293896721065,0.0,27.292988467715098,0.9669369925589221,418.805868126157,18.44472041730795,388.84905074650254,22.822891298362617,2.00679154380627,0.0911469483605325,8.702432933030298,0.0
BUCZACKI,0.0,0.0,54.06319729698414,2.94890167074459,626.1501214214345,3.9318688943261195,649.7413347873912,15.727475577304478,0.0,0.0,0.0,0.0
CZORTKOWSKI,4.0,0.0,50.53745832267858,3.056556404099779,413.07591680714154,14.388952118786754,484.17644670631,37.46071353994049,0.0,0.0,2.016374224533106,0.0
KAMIONECKI,0.21786738409378473,0.0,29.028979952628706,3.023624670328839,336.7881511207456,7.4004156821129685,400.8503401615272,39.63820057322472,0.004421514215239156,0.0,2.1906062629996845,0.0
PODHAJECKI,0.9743530087774498,0.0,11.692236105329398,0.0,368.305437317876,3.897412035109799,369.2797903266535,31.179296280878393,3.897412035109799,4.871765043887249,0.0,0.0
PRZEMYŚLAŃSKI,0.0,0.0,10.0,0.0,231.0,2.0,624.0,25.0,0.0,0.0,4.0,0.0
RADZIECHOWSKI,0.9878883376661772,0.0,18.769878415657367,0.9878883376661772,180.78356579291042,2.963665012998532,392.19167005347236,21.7335434286559,0.0,0.0,12.842548389660305,1.9757766753323545
SKAŁACKI,2.8486127339737406,0.0,36.082427963667385,0.0,487.11277750950967,17.091676403842445,686.5156688876715,47.476878899562344,0.0,0.0,0.0,0.0
TARNOPOLSKI,1.9688358088139117,0.0,187.9651660456718,17.752585286766283,794.7282393646152,47.88025655291436,974.8361805448217,40.13716534742303,17.785648294207363,0.0,24.908014677143598,0.0
TREMBOWELSKI,0.10010017690966748,0.0,20.00233779236907,1.2750196458304257,365.0860692373877,16.889971016698123,579.4148742624243,45.66163855936891,0.7069438451779839,0.0,3.8422909022465057,0.0
ZALESZCZYCKI,0.0,0.0,11.580836468375788,0.0,366.72648816523326,0.9650697056979823,356.1107214025555,1.9301394113959647,0.0,0.0,0.0,0.0
ZBARASKI,2.0,0.0,89.0,0.0,397.0,12.0,224.0,6.0,0.0,0.0,0.0,0.0
ZBOROWSKI,0.0,0.0,25.0,2.0,297.0,5.0,449.0,8.0,0.0,0.0,4.0,0.0
ZŁOCZOWSKI,1.0,0.0,48.41187425902142,0.04752395296400937,570.6890300257822,2.1108892235826886,606.8929701675372,6.601970070877452,0.0,0.0,9.03168263530934,0.0
KOPYCZYNIECKI,0.08245128030267965,0.0,6.788503209132028,0.0,523.4111711081886,18.684422045260018,479.4003845767927,71.26098529617137,9.57353387549681,0.0,10.530887263046491,0.0
BŁOŃSKI,4.0,0.0,83.0,1.0,980.0,24.0,611.0,32.0,12.0,0.0,0.0,2.0
CIECHANOWSKI,3.0,0.0,56.0,3.0,422.0,20.0,240.0,55.0,0.0,0.0,0.0,0.0
GOSTYNIŃSKI,2.0,0.0,48.0,7.0,459.0,19.0,281.0,96.0,1.0,1.0,27.0,2.0
GRÓJECKI,3.0,1.0,86.0,4.0,1214.0,127.0,526.0,147.0,0.0,2.0,4.0,4.0
KUTNOWSKI,13.0,0.0,211.0,11.0,901.0,52.0,541.0,124.0,1.0,0.0,14.0,17.0
LIPNOWSKI,1.9900596787288622,0.0,62.68687987995916,3.9801193574577245,634.829037514507,47.761432289492696,220.8966243389037,100.49801377580755,2.9850895180932935,0.0,16.91550726919533,5.970179036186587
ŁOWICKI,4.0,0.0,74.0,2.0,638.0,24.0,254.0,40.0,4.0,0.0,18.0,0.0
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,43.0,3.0,475.0,20.0,216.0,15.0,2.0,0.0,8.0,1.0
MIŃSKI,4.0,0.0,46.0,3.0,766.0,52.0,671.0,91.0,4.0,0.0,19.0,4.0
MŁAWSKI,8.0,0.0,99.0,4.0,579.0,42.0,333.0,94.0,1.0,0.0,45.0,15.0
NIESZAWSKI,2.0,1.0,52.0,35.0,581.0,201.0,241.0,152.0,11.0,2.0,62.0,46.0
PŁOCKI,13.0,0.0,172.0,4.0,937.0,64.0,554.0,215.0,11.0,2.0,66.0,9.0
PŁOŃSKI,1.0,0.0,49.0,5.0,495.0,22.0,308.0,41.0,9.0,0.0,12.0,1.0
PRZASNYCKI,1.0,0.0,36.0,0.0,422.0,33.0,122.0,14.0,1.0,1.0,5.0,0.0
PUŁTUSKI,5.0,0.0,105.0,1.0,963.0,70.0,457.0,79.0,1.0,0.0,3.0,2.0
RADZYMIŃSKI,4.0,1.0,46.0,1.0,532.0,45.0,336.0,82.0,1.0,0.0,8.0,0.0
RAWSKI (RAWA MAZOWIECKA),1.0,0.0,54.0,5.0,607.0,38.0,422.0,50.0,39.0,0.0,50.0,0.0
RYPIŃSKI,1.0,0.0,86.0,3.0,508.0,39.0,430.0,113.0,1.0,1.0,18.0,0.0
SIERPECKI,7.009940321271138,0.0,67.31312012004084,4.019880642542275,627.170962485493,24.238567710507304,503.10337566109627,116.50198622419245,1.0149104819067065,0.0,3.0844927308046706,0.029820963813413162
SKIERNIEWICKI,4.0,0.0,81.0,1.0,541.0,36.0,102.0,64.0,0.0,1.0,28.0,4.0
SOCHACZEWSKI,2.0,0.0,39.0,0.0,335.0,10.0,381.0,71.0,0.0,0.0,0.0,0.0
WARSZAWSKI,2.0,0.0,187.0,7.0,2064.0,257.0,999.0,233.0,21.0,1.0,183.0,51.0
WŁOCŁAWSKI,15.0,1.0,261.0,3.0,1378.0,89.0,419.0,160.0,10.0,1.0,25.0,10.0
DUBIEŃSKI,4.0,0.0,152.0,11.0,1426.0,142.0,375.0,37.0,103.0,14.0,36.0,4.0
HOROCHOWSKI,0.0,0.0,52.0,0.0,532.0,26.0,146.0,60.0,3.0,1.0,18.0,12.0
KOWELSKI,9.0,0.0,178.0,22.0,1095.0,84.0,507.0,83.0,36.0,13.0,127.0,35.0
KRZEMIENIECKI,11.0,0.0,187.0,9.0,1149.0,35.0,835.0,24.0,64.0,16.0,88.0,8.0
LUBOMELSKI,0.0,0.0,38.0,1.0,189.0,8.0,119.0,11.0,20.0,2.0,8.0,2.0
ŁUCKI,8.0,0.0,247.0,18.0,1644.0,162.0,400.0,121.0,50.0,53.0,73.0,35.0
RÓWIEŃSKI,37.0,0.0,337.0,22.0,2576.0,165.0,1531.0,246.0,112.0,55.0,215.0,42.0
WŁODZIMIERSKI,2.0,0.0,86.0,19.0,896.0,68.0,299.0,34.0,12.0,1.0,26.0,12.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDOŁBUNOWSKI,10.0,1.0,83.0,12.0,390.0,15.0,445.0,74.0,10.0,0.0,29.0,25.0
SARNEŃSKI,8.0,1.0,94.0,5.0,923.0,56.0,128.0,22.0,5.0,0.0,0.0,0.0
OSZMIAŃSKI,0.0,0.0,47.38823137441977,6.3791849927103526,515.8026722677229,35.541173530814824,174.06061908681104,60.14660135984047,14.580994269052235,2.733936425447294,44.65429494897247,16.403618552683763
ŚWIĘCIAŃSKI,1.54249147487907,0.0,122.01761225048145,4.020717465750549,563.478007451771,99.80137728719149,230.91315265191244,87.6734293785187,20.154785484077582,1.6740824977213693,7.961042063983635,3.7575354200659503
WILNO (MIASTO),47.0,4.0,1085.0,42.0,3564.0,270.0,1273.0,217.0,39.0,2.0,219.0,27.0
DZIŚNIEŃSKI,4.110859251576087,0.0,85.40730668533887,6.456773785376493,682.3033623003016,47.68596731828261,184.07953932422873,43.286755914275794,19.279100698586237,4.2314602687213325,1.4104867562404442,0.0
WILEJSKI,4.057631904228609,0.6837747534853558,131.58113348493097,4.870274918807514,673.6880702529265,67.69075929609951,282.91812190152666,64.96589900715755,38.37657210242666,4.625011305214893,3.674485836699276,0.8694243888853734
WILEŃSKO-TROCKI,1.2094547125826698,0.0,70.43574989891947,5.796109094061464,754.4890521576899,60.373557330075265,185.90373093825707,51.482942564672925,35.17111968005809,2.812935932230237,21.054691849671105,1.0878893622089083
POSTAWSKI,3.7152611777902966,0.0,78.4657720008375,7.5182894960745585,356.5624543985991,52.470560267122934,113.40742380952778,16.464729571050267,10.601755924180845,2.29937041906935,1.4978496438061608,0.4388357024698264
MOŁODECZAŃSKI,1.9831842332200136,0.3162252465146443,61.66857540380154,2.579579517164218,368.70862235366053,26.28018973034515,182.71322311200947,40.34155056063182,17.411610676300736,2.1530925871468853,5.1257805045079206,1.5344466483541177
