District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VR,Kategoria VPR,Kategoria VIR,Kategoria VIPR,Kategoria VIIR,Kategoria VIIPR,Kategoria VIIR.1,Kategoria VIIPR.1
BIAŁYSTOK (MIASTO),0.014175911283518609,0.0,0.056703645134074436,0.0,0.21263866925277913,0.0,1.0064897011298213,0.0,1.0490174349803771,0.056703645134074436,0.8505546770111165,0.07087955641759304,2.5233122084663124,0.042527733850555825,20.214849490297535,1.1766006365320445
BĘDZIŃSKI,1.2753103086227122,0.0,2.5506206172454244,0.0,3.1882757715567807,0.0,12.753103086227123,0.6376551543113561,24.23089586383153,0.9564827314670341,20.723792515119072,1.2753103086227122,41.766412607393825,2.5506206172454244,694.0876354679111,324.88530112163596
CZĘSTOCHOWSKI,8.769603095815603,0.0,4.872001719897557,0.0,11.692804127754137,0.0,41.899214791118986,0.0,64.31042270264776,5.846402063877068,105.23523714978722,3.8976013759180455,222.16327842732858,15.590405503672182,1595.09336309446,206.5728729236564
IŁŻECKI,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,7.0,1.0,25.0,0.0,86.0,2.0,399.0,34.0
JĘDRZEJOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.031862315833611,0.0,17.135414842292846,0.0,24.310657579377708,0.0,87.40624452687854,3.0,304.38903400607995,19.2867608425025
KIELECKI,0.0,0.0,1.0,0.0,3.0,0.0,17.0,1.0,28.0,1.0,38.0,2.0,48.0,0.0,1264.0,170.0
KONECKI,0.0,0.0,1.0,0.0,6.0,0.0,29.0,1.0,28.0,1.0,45.0,1.0,83.0,2.0,946.0,34.0
KOZIENICKI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,37.0,0.0,158.0,7.0,818.0,75.0
MIECHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,3.968137684166389,0.0,16.864585157707154,0.0,38.68934242062229,0.0,50.59375547312146,0.0,546.6109659939201,35.7132391574975
OLKUSKI,0.0,1.0,1.0,0.0,6.0,1.0,7.0,0.0,5.0,1.0,23.0,0.0,89.0,0.0,277.0,46.0
OPATOWSKI,2.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,0.0,34.0,3.0,97.0,1.0,802.0,64.0
OPOCZYŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,20.0,1.0,10.0,1.0,105.0,2.0,358.0,43.0
PIŃCZOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,11.0,0.0,44.0,2.0,687.0,76.0
RADOMSKI,0.0,0.0,0.0,0.0,0.0,0.0,26.635444070054017,0.0,32.55443164117713,0.0,70.04135292495687,1.9729958570410384,182.50211677629605,6.905485499643635,1167.0270494397741,52.28439021158752
SANDOMIERSKI,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,28.0,0.0,124.0,1.0,476.0,46.0
STOPNICKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,63.0,1.0,80.0,2.0,241.0,53.0
WŁOSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,33.0,0.0,65.0,2.0,520.0,12.0
ZAWIERCIAŃSKI,2.641024295701358,0.0,5.282048591402716,0.0,6.602560739253395,0.0,26.41024295701358,1.320512147850679,50.1794616183258,1.9807682217760183,42.916644805147065,2.641024295701358,86.49354568421947,5.282048591402716,1437.377472935464,672.8009393299209
CZĘSTOCHOWA (MIASTO),0.23039690418439812,0.0,0.1279982801024434,0.0,0.30719587224586414,0.0,1.1007852088810133,0.0,1.6895772973522527,0.15359793612293207,2.7647628502127772,0.10239862408195471,5.836721572671419,0.40959449632781886,41.90663690553997,5.4271270763435995
SOSNOWIEC,0.08366539567592986,0.0,0.16733079135185971,0.0,0.20916348918982464,0.0,0.8366539567592985,0.04183269783796493,1.5896425178426672,0.0627490467569474,1.3595626797338602,0.08366539567592986,2.740041708386703,0.16733079135185971,45.534891596624824,21.31375954844313
RADOM (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.36455592994598085,0.0,0.4455683588228655,0.0,0.9586470750431348,0.027004142958961544,2.497883223703943,0.09451450035636541,15.972950560225753,0.7156097884124809
BIALSKI (BIAŁA KRAKOWSKA),0.5220681913840887,0.0,7.522068191384089,0.0,10.522068191384088,0.0,48.610340956920446,0.0,35.220681913840885,0.0,43.220681913840885,0.0,110.18411393290674,3.0,1080.459048687822,33.35309106214542
BOCHEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,8.0,1.0,30.0,1.0,409.0,17.0
BRZESKI (BRZESKO),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,8.0,0.0,8.0,0.0,283.0,6.0
CHRZANOWSKI,5.0,0.0,3.0,0.0,5.0,0.0,22.0,0.0,49.0,2.0,21.0,0.0,56.0,1.0,1009.0,30.0
DĄBROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,17.0,0.0,243.0,16.0
GORLICKI,0.0,0.0,3.0,0.0,0.0,0.0,1.2810840457110495,0.0,7.810840457110494,0.0,37.65409259424364,0.0,25.746017097065184,0.0,583.8602806619607,5.562168091422099
JASIELSKI,1.0,0.0,0.0,0.0,2.0,0.0,1.0021600327712499,0.0,19.43385007635791,0.0,27.13977774862412,0.0021600327712497937,47.1152495625083,0.0,632.9239947090123,10.48645868849997
KRAKOWSKI,1.0,0.0,2.0,0.0,1.0,0.0,15.047468443120486,0.0,18.866455820368678,1.0,17.50443057486507,0.0,55.00886114973014,0.0,390.37912061128463,4.86645582036868
KRAKÓW (MIASTO),2.0,0.0,2.0,0.0,11.0,0.0,54.0,0.0,108.0,2.0,112.0,0.0,338.0,5.0,2699.0,63.0
LIMANOWSKI,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,13.0,0.0,236.0,5.0
MIELECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.968773884855148,0.0,10.942752122234436,0.9947956474758579,24.86989118689645,0.0,358.12643309130885,9.947956474758579
MYŚLENICKI,0.0,0.0,0.0,0.0,0.0,0.0,7.693160954314919,1.4812587948708098,9.725747070655238,0.0,11.865884123852634,0.0,26.286488728470804,0.0,504.2025603373851,11.725747070655238
NOWOSĄDECKI,0.0,0.0,0.0,0.0,1.0,0.0,8.556408347700225,0.0,31.56408347700225,1.0,38.23330852010292,4.0,89.35380034480539,11.0,1063.1251123129623,180.11281669540045
NOWOTARSKI,0.0,0.0,0.0,0.0,3.0,0.0,2.2531208991742386,0.506241798348477,11.885923147109835,1.0,28.12656044958712,2.0,92.15152764298102,14.0,1306.8058481190753,23.885923147109835
ROPCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.9978399672287503,0.0,11.566149923642092,0.0,23.860222251375884,0.9978399672287503,32.884750437491704,0.0,580.0760052909877,15.513541311500031
TARNOWSKI,0.0,0.0,0.0,0.0,2.0,0.0,14.162507606588726,0.0,16.625076065887257,1.0,19.112598885653433,0.0,78.90018255812942,0.0,852.014607025077,29.32501521317745
WADOWICKI,1.4779318086159114,0.0,0.47793180861591145,0.0,1.4779318086159114,0.0,13.031221863793926,1.2831256414287358,21.024787958659402,1.0,20.100099496516297,0.0,59.26917004316538,0.0,1123.4141077421862,36.89237881035487
ŻYWIECKI,1.0,0.0,3.0,0.0,2.0,0.0,20.36468688267599,0.7293737653519777,16.27640408936596,0.0,38.18234344133799,0.0,49.099838502745904,1.0,620.7393145022469,1.276404089365961
BIALSKI (BIAŁA PODLASKA),0.0,0.0,0.0,0.0,0.004305237953826805,0.0,3.6331346520248333,0.0,5.181818107320272,0.0,33.800304672299816,0.004305237953826805,69.84351303455739,2.1016721485447025,832.6098222406295,25.206073964055747
BIŁGORAJSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,32.0,3.0,574.0,59.0
CHEŁMSKI,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,20.0,0.0,31.0,7.0,205.0,9.0,713.0,87.0
GARWOLIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,40.0,0.0,123.0,3.0,598.0,46.0
HRUBIESZOWSKI,0.0,0.0,1.0,0.0,1.0101616332137968,0.0,2.0304848996413907,0.0,15.06096979928278,1.0101616332137968,20.152424498206955,0.0,31.22355593070353,2.0304848996413907,611.2660442066767,38.37598042891048
JANOWSKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,53.0,0.0,58.0,4.0,352.0,93.0
KRASNOSTAWSKI,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,39.0,2.0,115.0,4.0,707.0,74.0
LUBARTOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,23.0,0.0,97.0,2.0,486.0,21.0
LUBELSKI,1.9649275024117279,0.0,5.894782507235184,0.0,8.842173760852775,0.0,14.736956268087958,0.0,28.491448784970054,0.9824637512058639,77.61463634526325,3.9298550048234557,292.77419785934745,13.754492516882095,1710.4693908494091,231.86144528458388
ŁUKOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,33.0,0.0,107.0,8.0,706.0,84.0
PUŁAWSKI,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,60.0,1.0,125.0,8.0,444.0,64.0
RADZYŃSKI,0.0,0.0,0.0,0.0,0.9956947620461732,0.0,5.97416857227704,0.0,8.961252858415559,0.0,35.845011433662236,0.9956947620461732,161.30255145148007,6.969863334323213,442.08847434850094,55.7589066745857
SIEDLECKI,0.0,0.0,0.0,0.0,1.0,0.0,2.3597826992599717,0.0,9.813043599013296,0.0,52.8500013886529,2.0,162.19565398519944,6.906521799506648,684.2532720089765,89.89239169679321
SOKOŁOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,36.0,2.0,514.0,63.0
TOMASZOWSKI,0.0,0.0,0.0,0.0,0.9898383667862032,0.0,2.9695151003586098,0.0,5.9390302007172195,0.9898383667862032,14.847575501793047,0.0,21.77644406929647,2.9695151003586098,220.7339557933233,36.62401957108952
WĘGROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,31.0,0.0,50.0,1.0,282.0,46.0
WŁODAWSKI,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,5.0,2.0,102.0,3.0,438.0,138.0
ZAMOJSKI,1.0,0.0,1.0,0.0,2.0,0.0,16.0,1.0,20.0,0.0,41.0,0.0,42.0,4.0,703.0,57.0
LUBLIN (MIASTO),0.035072497588272245,0.0,0.10521749276481673,0.0,0.1578262391472251,0.0,0.26304373191204183,0.0,0.5085512150299476,0.017536248794136122,1.3853636547367536,0.07014499517654449,5.225802140652564,0.2455074831179057,30.53060915059099,4.138554715416125
BÓBRECKI,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,27.0,1.0,56.0,0.0,299.0,11.0
BRZOZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,33.0,0.0,352.0,5.0
DOBROMILSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.31777518095087,0.0,12.95332554285261,0.0,16.177751809508706,0.0,24.64546856185416,4.31777518095087,239.7963823141203,8.112213133328046
DROHOBYCKI,3.0,0.0,3.0,0.0,5.113263483919139,0.0,25.169895225878708,0.0,39.45305393567656,2.0,224.84947612939354,4.0,44.472425290948806,7.113263483919139,848.3396893066285,54.24589832311053
GRÓDECKI,0.0,0.0,0.0,0.0,0.0,0.0,5.056382855590351,0.0,2.06755935308205,0.0,13.386773207120982,1.0,14.638427708077865,1.0,210.7949829601457,27.32348430578287
JAROSŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,6.897643807205105,0.9743768815387617,16.000726832266977,0.0,15.077687041684065,0.0,26.719900375815723,1.0257139724946105,361.9137703981287,33.69352197283224
JAWOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.97792233642286,0.0,2.061528469712221,0.0,15.329705992166257,0.0,27.064774029240578,0.021136759373300246,300.8956798997744,15.371979510912857
KOLBUSZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0312261151448525,2.0,14.057247877765564,1.005204352524142,16.130108813103554,1.0,427.87356690869115,4.052043525241421
KROŚNIEŃSKI,0.0,0.0,0.0,0.0,0.39090896660517405,0.0,0.39090896660517405,0.0,3.1272717328413924,0.0,40.47272553247244,1.0,28.64545243228796,1.3909089666051742,427.1999671837659,41.12727173284139
LESKI,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,19.0,0.0,60.0,0.0,248.0,0.0
LWOWSKI,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,26.0,2.0,24.0,2.0,42.0,5.0,634.0,42.0
LWÓW (MIASTO),0.0,0.0,2.0,0.0,2.0,1.0,41.0,1.0,88.0,7.0,98.0,0.0,299.0,7.0,3457.0,78.0
ŁAŃCUCKI,0.0,0.0,0.0,0.0,0.054865004795489024,0.0,6.109730009590978,0.0,14.438920038363912,1.0,20.90527257912557,0.0,37.31676011509174,1.0,373.26276203328734,14.822975071932335
MOŚCISKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,15.0,0.0,27.0,1.0,235.0,0.0
NIŻAŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,10.0,0.0,12.0,0.0,206.0,4.0
PRZEMYSKI,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,29.0,2.0,36.0,0.0,86.0,7.0,942.0,46.0
PRZEWORSKI,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,8.0,0.0,2.0,0.0,192.0,19.0
RAWSKI (RAWA RUSKA),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,2.0,48.0,5.0,21.0,5.0,585.0,19.0
RUDECKI,0.0,0.0,0.0,0.0,0.0,0.0,3.9638349135210786,0.0,2.9728761851408088,0.0,6.936711098661887,0.0,7.927669827042157,0.0,158.55339654084315,0.0
RZESZOWSKI,0.0,0.0,0.0,0.0,2.554226028599337,0.0,4.499361023803848,0.0,20.433808228794696,0.0,40.622001888401996,0.0,57.03778745262031,0.609091033394826,985.5372707829467,34.04975319522627
SAMBORSKI,0.0,0.0,0.0,0.0,1.8867365160808607,0.0,3.481116625667036,0.0,9.499981618960678,0.0,20.660642386063905,0.0,46.33647173583364,2.5377483676266057,709.9461084376304,23.032643157299578
SANOCKI,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,2.0,39.0,1.0,29.0,4.0,391.0,14.0
SOKALSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.9911569715695216,0.0,12.942520315201891,0.0,60.73028763287041,0.0,51.770081260807565,1.9911569715695216,459.9572604325595,4.977892428923804
TARNOBRZESKI,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,1.0,17.0,0.0,5.0,1.0,378.0,36.0
ŻÓŁKIEWSKI,0.0,0.0,0.0,0.0,0.9288513767071513,0.0,2.786554130121454,0.0,13.003919273900118,0.0,26.007838547800237,0.0,36.225203691578905,1.8577027534143027,677.1326536195133,13.003919273900118
LUBACZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,3.104216087260606,0.025623118461238374,15.897309159797942,0.0,18.26912266036681,0.0,53.64922805982368,1.9531492681320892,364.8421702011081,22.61101421047204
TURCZAŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,7.031212967503384,1.0,28.093638902510154,1.0,16.312129675033844,1.0,62.54563441136338,1.0312129675033845,387.9178199416206,7.609245386261846
BRZEZIŃSKI,1.0,0.0,4.0,0.0,10.0,0.0,15.0,0.0,42.0,0.0,148.0,2.0,1042.0,160.0,1286.0,162.0
KALISKI,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,103.0,6.0,471.0,9.0,890.0,188.0,1540.0,204.0
KOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,4.0,139.0,3.0,519.0,71.0,710.0,79.0
KONIŃSKI,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,22.0,2.0,21.0,1.0,317.0,21.0,1134.0,108.0
ŁASKI,0.0,0.0,2.0,0.0,4.0,0.0,11.0,0.0,40.0,0.0,64.0,4.0,173.0,11.0,864.0,162.0
ŁĘCZYCKI,1.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,21.0,4.0,37.0,1.0,177.0,3.0,859.0,119.0
ŁÓDZKI,0.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,43.0,1.0,83.0,2.0,142.0,5.0,834.0,99.0
ŁÓDŹ (MIASTO),30.0,0.0,24.0,0.0,42.0,1.0,305.0,2.0,325.0,6.0,309.0,17.0,787.0,37.0,6217.0,717.0
PIOTRKOWSKI,3.0,0.0,1.0,0.0,4.0,0.0,18.0,0.0,46.0,0.0,163.0,3.0,306.0,8.0,478.0,63.0
RADOMSZCZAŃSKI,1.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,25.0,2.0,83.0,8.0,230.0,7.0,236.0,160.0
SIERADZKI,1.0,0.0,0.0,0.0,3.0,1.0,19.0,1.0,37.0,3.0,45.0,5.0,315.0,12.0,600.0,156.0
TURECKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,46.0,0.0,218.0,2.0,552.0,90.0
WIELUŃSKI,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,40.0,1.0,63.0,2.0,1001.0,145.0
POŁUDNIOWO-WARSZAWSKI,4.774044153568098,0.3410031538262927,3.410031538262927,0.0,13.640126153051709,0.3410031538262927,94.79887676370937,2.387022076784049,138.44728045347483,3.410031538262927,206.64791121873338,5.456050461220683,779.5332096469051,27.62125545992971,4655.375056036548,328.72704028854616
PÓŁNOCNO-WARSZAWSKI,4.1361229487999704,0.29543735348571215,2.9543735348571216,0.0,11.817494139428486,0.29543735348571215,82.13158426902798,2.0680614743999852,119.94756551519913,2.9543735348571216,179.03503621234157,4.726997655771394,675.3697900683379,23.930425632342683,4033.3107497869423,284.8016087602265
PRASKO-WARSZAWSKI,3.9233969204233725,0.28024263717309805,2.8024263717309807,0.0,11.209705486923923,0.28024263717309805,77.90745313412125,1.9616984602116863,113.7785106922778,2.8024263717309807,169.8270381268974,4.483882194769569,640.6346685777022,22.699653611020942,3825.872482687135,270.1539022348665
ŚRÓDMIEJSKO-WARSZAWSKI,1.1664359772085615,0.08331685551489726,0.8331685551489726,0.0,3.3326742205958904,0.08331685551489726,23.16208583314144,0.5832179886042808,33.82664333904829,0.8331685551489726,50.490014442027736,1.3330696882383561,190.46233170705514,6.748665296706678,1137.4417114893774,80.31744871636096
BARANOWICKI,0.0,0.0,0.0,0.0,0.2596786665522506,0.0,5.654632006342544,0.4396157448845328,17.621197635850965,1.9976557567620008,30.04697183335975,1.8576054662577204,95.1598157830817,7.528543335793783,449.8337312910175,156.54136525382438
BRASŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.058425470373866,0.8233701881495463,5.116850940747732,0.0,14.645386975570236,0.8233701881495463,39.93616092671071,2.058425470373866,368.20257366473174,95.87638205560799
LIDZKI,0.0,0.0,0.0,0.0,1.5405647273138254,0.0,3.1051144815581395,0.0,9.712477139968119,1.1674160589506133,32.4238143543818,0.3731486683632121,73.30736144458375,4.856238569984059,329.0009863854611,120.40113749790198
NIEŚWIESKI,0.0,0.0,0.0,0.0,1.6204703769956155,0.0,0.0,0.0,4.861411130986847,0.8102351884978077,14.58423339296054,0.0,88.31563554626105,2.4307055654934233,353.2625421850442,33.219642728410115
NOWOGRÓDZKI,0.0,0.0,0.0,0.0,1.0135248101361989,0.0,5.388150400652305,1.1480192970615242,14.11263914465053,0.0,65.26930452665236,3.8297132788706834,112.35676235723724,21.44197269493182,368.29507321176027,58.13925177581335
SŁONIMSKI,0.0,0.0,0.0,0.0,0.6630955660551958,0.0,8.620242358717546,1.3261911321103916,17.24048471743509,0.0,55.70002754863645,1.9892866981655875,50.39526302019488,5.967860094496762,495.3323878432313,61.004792077078015
STOŁPECKI,0.0,0.0,0.0,0.0,0.8935501263855952,0.0,0.5621350073500337,0.08617382594355137,4.472013233129319,0.19210905474019138,19.080231262324833,0.7737141028308642,53.31544017048509,2.856078082346637,249.83660427010207,55.30875132326049
WOŁOŻYŃSKI,0.0,0.0,0.0,0.0,1.075933793301857,0.0,0.5379668966509285,0.0,2.616255396887543,0.0,20.44847039575559,1.075933793301857,29.231740530006185,0.5379668966509285,196.67692514093233,46.02239167369422
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),0.0,0.0,0.07044442489443892,0.0,0.7899726415023848,0.07044442489443892,3.595153376328057,0.0,6.672003256491273,0.6490837917135069,16.92905133507039,0.07044442489443892,42.507525237099685,2.9485572913262224,255.24001711466087,75.34675031667953
BRZESKI (BRZEŚĆ N.BUG.),0.0,0.0,0.0,0.0,0.0,0.0,2.0329140764381557,0.0,13.043885435250875,2.0,28.504682505385052,5.0,56.65828152876311,9.021942717625437,476.04843140189314,125.14262766456534
DROHICKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,9.0,0.0,43.0,2.0,296.0,12.0
KOBRYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.3926725224558674,0.0,6.552371395963138,1.3926725224558674,14.497415314382144,0.9816813061396684,53.99483062876429,3.767026351051403,388.6707152995847,36.54203265349171
KOSZYRSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.6073274775441329,0.0,10.447628604036863,1.6073274775441329,22.50258468561786,4.018318693860332,45.00516937123572,7.232973648948597,379.32928470041537,100.4579673465083
ŁUNINIECKI,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,10.0,1.0,39.0,2.0,97.0,5.0,303.0,50.0
PIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,18.0,1.0,36.0,4.0,64.0,6.0,523.0,69.0
PRUŻAŃSKI,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,12.0,1.0,32.0,3.0,239.0,38.0
STOLIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWACEWICKI,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,12.0,1.0,32.0,3.0,239.0,38.0
BRODNICKI,0.0,0.0,0.0,0.0,1.0,0.0,6.292088809210557,0.0,20.191304469573193,0.0,26.169990772445136,0.05841776184211132,52.07672403256762,2.1168355236842227,434.33383956012176,42.21866595750747
CHEŁMIŃSKI,0.967444476456101,0.0,0.0030080875705633396,0.0,0.9704525640266644,0.0,5.813691121448295,0.0,9.71956607811946,0.9644363888855376,17.567413042308548,0.015040437852816698,47.42583595934289,1.9469213031944552,326.2465305920519,16.645089879410897
CHOJNICKI,0.0,0.0,0.0,0.0,1.9723413706958979,0.0,4.930282591502541,0.0,20.71129689801854,0.0,38.46008589333281,0.9859804069355478,58.18083570251817,0.0007611136496048382,501.9671580297153,28.60028182397733
DZIAŁDOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,32.0,2.0,14.0,1.0,172.0,10.0
GRUDZIĄDZ (MIASTO),1.0,0.0,1.0,0.0,4.0,0.0,18.0,1.0,28.0,2.0,35.0,0.0,107.0,7.0,766.0,72.0
GRUDZIĄDZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
