District,Pszenica,Żyto,Jęczmień,Owies,Gryka,Proso,Kukurydza,Mieszanki zbóż na ziarno (jęczmień i owies),Mieszanki zbóż na ziarno (inne),Groch,"Fasola, Bób, Soczewica","Peluszka, wyka, bobik",Łubin,Seradela,Koniczyna,Pozostałe pastawne oraz mieszanki,Ziemniaki,Buraki Cukrowe,Len,Konopie,Rzepak i rzepik ozimy i jary,Chmiel,Cykoria
KAŁUSKI,3626.686247902999,6749.269765308073,724.7665672441872,6306.039817360841,297.7059521619824,390.91740044273087,1154.6805940084555,69.43301759688407,25.68070513857356,29.485254047991866,74.18870373365695,36.1432146394739,20.925019001800678,9.511372273545764,3007.49591289517,182.61834765207865,6051.135040429815,7.60909781883661,281.5366192969546,195.9342688350427,0.0,0.0,0.0
KOŁOMYJSKI,6847.001932907008,9584.382453862167,3340.9969410269164,8497.77791875002,57.621974984887785,40.74446244092121,9675.855229476287,117.08303017834069,108.34663444438539,146.0315392558813,216.8635776997718,613.2452722823758,24.309227051275236,12.231040067872101,3747.1500756279042,1033.698988340845,9442.289439923643,1030.0598549997342,79.30805342382946,474.21241071389426,71.23338732276365,0.0,0.0
KOSOWSKI (KOSÓW HUCULSKI),592.0,1364.0,437.0,1013.0,2.0,0.0,3641.0,43.0,6.0,9.0,187.0,5.0,0.0,0.0,539.0,34.0,3473.0,0.0,59.0,148.0,0.0,0.0,0.0
NADWÓRNIAŃSKI,1764.5115180780317,7809.213676567276,1083.6411325019144,6949.6965282339215,144.64398348722756,102.50247088029916,1591.974057452167,97.01204154406614,17.27217783821615,124.67571098176786,237.5150493863518,10.506432547193228,0.6870833445599073,0.3123106111635942,2721.6953003326216,106.61361650499408,9625.275748978542,0.24984848893087536,118.91089885191782,293.0590600257602,0.0,0.0,0.0
ROHATYŃSKI,11579.0,9760.0,6253.0,7942.0,1286.0,530.0,3447.0,153.0,940.0,345.0,581.0,444.0,9.0,0.0,2413.0,154.0,9877.0,611.0,118.0,296.0,9.0,9.0,0.0
STANISŁAWOWSKI,6253.599676225484,11685.490323228289,1294.9764810777829,8980.717889456859,224.49709894498093,495.93564638144346,4150.808748510605,206.69137604068285,48.14336961059975,216.80814367329444,579.4305310856479,228.57008153797443,17.904429321653666,1.2640833013298671,3416.394840528039,224.11857403287948,10369.066255175429,174.00311681513995,131.08763641378715,292.121283036258,2.1804599084966956,0.0,0.0
STRYJSKI,2550.912252185116,7276.894632362499,1423.211544690184,12457.161991366052,44.43090750187091,370.58284150115105,70.07618387431623,109.2940106811739,78.25505137778278,39.10039140624098,416.31083528413734,144.3787656567424,95.74542848616453,8.460740771373962,2197.031680406944,134.40242722687256,8201.600069663315,29.194469348192804,582.6678388432864,245.2253720002252,0.49145682279889286,0.307160514249308,0.0
ŚNIATYŃSKI,5676.0,6555.0,3245.0,2738.0,41.0,3.0,10381.0,212.0,148.0,64.0,185.0,190.0,3.0,0.0,2767.0,175.0,4138.0,521.0,1.0,194.0,43.0,0.0,0.0
TŁUMACKI,6863.439593418944,11621.880610759126,2317.076689413783,6429.41926845425,172.62172015641207,122.31481885368626,6563.5710052615195,167.689671009086,221.94221162967267,108.5050812411733,273.23552276186365,317.6239650877982,25.646655566095507,0.9864098294652118,2654.428851090885,94.69534362866034,8135.908273429067,143.0294252724557,16.7689671009086,274.2219325913289,3.9456393178608473,0.0,0.0
ŻYDACZOWSKI,5042.2151004875095,6875.131047242966,1710.786169234997,5524.918506877894,244.25955504091743,696.9151590254747,885.9255289976132,94.98982696035678,24.23209871437673,72.69629614313018,115.34478988043323,106.62123434325761,93.05125906320664,14.539259228626037,2472.6433528150014,68.81916034882991,6358.502702652454,100.80553065180719,419.6999497330049,261.70666611526866,15.508543177201107,9.692839485750692,0.0
BIELSKI (BIELSKO),786.0,3125.0,462.0,4553.0,0.0,0.0,1.0,220.0,70.0,0.0,22.0,62.0,12.0,0.0,2946.0,82.0,2920.0,98.0,0.0,0.0,37.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,1669.0,3232.0,774.0,6383.0,1.0,0.0,1.0,793.0,77.0,3.0,136.0,87.0,1.0,0.0,5234.0,173.0,4504.0,0.0,38.0,17.0,7.0,0.0,0.0
TARNOGÓRSKI,178.0,2188.0,191.0,946.0,0.0,0.0,3.0,50.0,47.0,0.0,6.0,33.0,21.0,24.0,378.0,80.0,1979.0,40.0,26.0,0.0,8.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,175.30177239695306,2575.5194742562444,182.38467229177942,1023.4790348024127,0.0,3.541449947413193,14.165799789652771,77.91189884309024,14.165799789652771,2.6560874605598945,0.0,0.0,10.624349842239578,11.509712329092876,302.793970503828,24.79014963189235,2727.801821995012,0.0,0.0,0.0,5.312174921119789,0.0,0.0
LUBLINIECKI,976.0,7416.0,797.0,4130.0,5.0,0.0,1.0,190.0,72.0,28.0,57.0,110.0,415.0,206.0,1137.0,148.0,4509.0,20.0,24.0,2.0,29.0,0.0,0.0
PSZCZYŃSKI,1489.0,14305.0,1218.0,8501.0,35.0,0.0,6.0,158.0,137.0,6.0,33.0,86.0,166.0,78.0,2965.0,200.0,11292.0,243.0,17.0,0.0,124.0,0.0,0.0
RYBNICKI,2833.0,15969.0,1498.0,7739.0,15.0,0.0,3.0,195.0,253.0,7.0,54.0,194.0,266.0,143.0,2979.0,385.0,11602.0,224.0,177.0,0.0,47.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,191.95067404494597,1292.4678719026363,127.96711602996399,680.1944398208086,0.0,0.0,4.921812154998615,43.31194696398781,11.812349171996676,0.984362430999723,0.0,2.953087292999169,0.0,0.0,119.10785415096647,13.781074033996122,1626.1667360115423,0.0,0.0,0.0,0.984362430999723,0.0,0.0
CHORZÓW,25.74755355810096,354.012653841119,25.648211678256565,143.3265253767786,0.0,0.45855005258680687,1.9123880553486126,10.77615419292194,2.021851038350552,0.35955010844038215,0.0,0.046912707000831055,1.3756501577604205,1.4902876709071222,41.098175345205505,3.4287763341115265,379.03144199344564,0.0,0.0,0.0,0.7034626478804873,0.0,0.0
BORSZCZOWSKI,13501.727938436507,15464.434471150831,7099.800511769521,1672.336208165315,278.55865033006717,106.305067970485,10989.778554541343,1018.7569013838146,1204.7907703321632,922.2948952624486,138.78717207257765,250.99807715253402,0.9843061849118981,0.0,2919.45214444869,624.0501212341434,6087.93375368009,887.8441787905322,32.48210410209264,150.5988462915204,1.9686123698237963,0.0,0.0
BRODZKI,5145.825355841337,11584.18929331223,5522.6810040073715,7388.701581845181,3495.424989839583,843.0042330877377,16.036334987001467,81.69405701181597,60.76303472703084,261.17694779024964,219.98631262274694,36.379153791136574,88.2285458694234,6.133228285672051,1150.8715456310151,49.11112150487324,6358.646291507219,654.5502927787293,40.6903647530279,191.076362232791,4.0,214.35123820768086,0.0
BRZEŻAŃSKI,8744.186906667837,10385.145191110698,8525.162921755282,8016.520722249694,4031.505256075449,230.89196255562825,978.1804590892175,363.74514771931484,278.12915743338766,550.1033204482163,171.4921726380021,744.8420318155485,6.202668528139875,0.182293896721065,2508.874280389649,120.5366570359555,7542.045549798079,680.5374521650737,20.08614482773481,428.29372349496253,15.780891505368563,0.0,0.0
BUCZACKI,11328.697251777132,16772.369735971646,7907.971313713408,5553.7648132356435,2071.1119400862835,137.61541130141418,6443.350150576928,670.3836464826034,549.4786779820752,433.48854559945465,2642.2158969871525,191.6786085983983,20.64231169521213,0.0,3969.2216488222175,393.18688943261196,8766.101699900084,419.7270044693133,51.11429562623955,287.0264292858067,26.540115036701305,27.523082260282838,0.0
CZORTKOWSKI,8341.529984774967,10901.645671013126,7585.736215347432,2075.042372386082,1903.6480129587226,31.448481048772383,4835.973422153674,705.8152029005723,1686.753269250926,419.09034819673843,921.0292259545594,386.8272496172969,4.3733821198759735,0.005458074844368772,2598.652687053528,2076.124027511945,6491.259499737327,970.3544443592804,1.4090583465121784,61.23236433009401,13.137373963160762,0.47691773971716306,0.0
KAMIONECKI,8000.198676696233,9449.583029979467,3470.820994555294,5279.6866025734,1167.8632903715302,1016.4779055293689,36.349808378867365,157.13164197457093,122.99108656393247,151.8393565535943,53.91845885086093,275.82029447668026,74.94869747176777,0.7958993988670513,1953.453109743884,227.80218321408398,6689.058959654215,393.84241155470175,385.7965980642385,314.41422536522725,40.08800867575606,5.845725514533681,0.0
PODHAJECKI,11327.828080046631,12985.202547977073,7941.951374544993,7733.439830666619,3739.5668476878523,350.7670831598819,3288.441404623893,371.2284963442084,136.40942122884297,719.072520477758,1362.1455062708749,636.2525147316748,21.435766193103895,9.743530087774499,3548.593657967472,137.38377423762043,7800.670188272263,248.4600172382497,39.94847335987544,306.9211977648967,16.564001149216647,0.0,0.0
PRZEMYŚLAŃSKI,9208.0,7802.0,5156.0,7773.0,1848.0,563.0,367.0,204.0,142.0,302.0,241.0,761.0,89.0,4.0,2326.0,224.0,6739.0,638.0,93.0,280.0,1.0,16.0,0.0
RADZIECHOWSKI,7408.174644158663,9884.81070668777,4786.3189959926285,6419.29841815482,1176.5750101604172,815.9957669122624,2.963665012998532,301.30594298818403,62.236965272969165,503.8230522097504,162.01368737725306,275.62084620886344,181.77145413057661,10.86677171432795,1376.1284543689849,416.8888784951268,6496.353708492781,126.44970722127069,56.3096352469721,250.92363776720902,0.0,28.64876179231914,0.0
SKAŁACKI,11007.989141652526,11687.85804749426,12396.213080675729,3437.326032328314,6649.611658672702,110.14635904698464,345.6316783888139,1207.811799204866,479.5164768855797,821.3500049624286,460.52572532575476,445.3331240778948,0.0,2.8486127339737406,2305.4772393627477,329.4895395629627,6124.5173780435425,346.58121596680513,12.34398851388621,140.53156154270454,17.091676403842445,0.9495375779912469,0.0
TARNOPOLSKI,9472.429354159343,14973.279108728017,14223.813524055739,9568.961886510328,11350.932326394544,234.08673573992994,195.74152109010348,918.8491397045641,825.5053998740736,705.4736664058534,459.79358595961634,1345.1661694500647,28.746497272448188,0.9844179044069559,2704.0376183274793,548.4167880448582,8720.86175762544,853.9597535207843,75.4770208837502,221.1762941772118,91.0954553244972,0.0,0.0
TREMBOWELSKI,7382.4405240005235,10057.009839909777,10702.32391769335,3431.401117657092,5236.0425556423215,50.7495508210688,1998.0555607709111,1168.415561774633,743.4081990249247,255.23880212887366,731.1676293519532,522.74718058448,0.8783468967014694,1.4202329060748062,1921.8427107704815,431.4883379767911,6264.263627433199,342.2303856462906,2.477503795029162,125.77754031573006,53.98981494149754,0.022978661907859736,0.0
ZALESZCZYCKI,8118.166364331428,9337.04940262798,6179.341325584181,1850.0386258230321,304.96202700056244,3.8602788227919294,5943.8643173938735,777.8461827925738,484.46499226038713,133.17961938632158,289.5209117093947,302.06681788346845,0.0,0.0,2317.1323633808556,30.882230582335435,5143.821531370246,1005.6026333372976,0.0,88.78641292421437,37.63771852222131,0.0,0.0
ZBARASKI,9322.0,7839.0,6676.0,7267.0,5547.0,202.0,8.0,524.0,255.0,1110.0,364.0,541.0,0.0,0.0,971.0,170.0,3798.0,223.0,40.0,248.0,39.0,0.0,0.0
ZBOROWSKI,5452.0,9977.0,10443.0,10544.0,4604.0,311.0,119.0,235.0,186.0,290.0,80.0,323.0,14.0,0.0,1379.0,94.0,6381.0,789.0,97.0,197.0,6.0,7.0,0.0
ZŁOCZOWSKI,7530.96829558657,9115.740257007354,6843.024884165691,7394.321471472444,2054.1719883376622,692.587856572195,194.5227634826041,67.39203896585514,88.77422757732302,129.17026051868976,204.7287006121148,204.10290127255948,52.77622456507882,11.0,1025.7995154961898,67.45340724871801,7741.4834748713265,1123.1781138853212,68.65535040271712,381.6573473904729,15.601970070877451,3.079206588273349,0.0
KOPYCZYNIECKI,9047.767418527646,12082.151608153832,8655.224944622696,1675.2948874720084,2636.5919704008907,64.4587329748832,3849.9485261384957,1553.3218155021302,1885.5051715105774,754.2340871876793,1480.9523667625942,521.2445322761996,9.57353387549681,7.741278380700128,2334.700744630163,147.39575256216403,7184.1396961268765,957.8114261110102,0.3572888813116118,43.31908538446912,10.068241557312888,0.027483760100893213,0.0
BŁOŃSKI,4934.0,26567.0,2653.0,7460.0,175.0,28.0,3.0,182.0,88.0,35.0,18.0,881.0,1971.0,2823.0,2004.0,211.0,10035.0,2459.0,25.0,0.0,49.0,0.0,0.0
CIECHANOWSKI,8010.0,26259.0,3529.0,4208.0,333.0,6.0,2.0,1052.0,872.0,620.0,43.0,2596.0,1455.0,2591.0,3077.0,982.0,7513.0,3025.0,82.0,11.0,176.0,0.0,0.0
GOSTYNIŃSKI,4913.0,25826.0,1147.0,5780.0,171.0,24.0,0.0,141.0,212.0,224.0,12.0,770.0,3526.0,2591.0,2080.0,155.0,9516.0,1725.0,18.0,1.0,162.0,0.0,0.0
GRÓJECKI,6698.0,43730.0,3113.0,14524.0,224.0,78.0,2.0,500.0,187.0,116.0,34.0,741.0,3430.0,6269.0,4762.0,525.0,17615.0,914.0,41.0,7.0,201.0,10.0,0.0
KUTNOWSKI,10025.0,20583.0,3022.0,8357.0,25.0,15.0,3.0,366.0,463.0,461.0,169.0,1590.0,1000.0,823.0,5411.0,447.0,8745.0,7869.0,25.0,3.0,384.0,4.0,25.0
LIPNOWSKI,4248.777414086121,35066.841598881285,5215.9464179483475,4407.98218838443,422.88768172988324,0.9950298393644311,3.9801193574577245,1562.1968478021568,738.3121408084079,366.17098088611067,7.960238714915449,949.2584667536673,3700.5159725963194,3125.388725443678,3433.847975646652,398.01193574577246,11082.642350841033,2233.841989373148,15.920477429830898,0.9950298393644311,219.90159449953927,0.0,427.8628309267054
ŁOWICKI,7631.0,30070.0,3060.0,9456.0,116.0,977.0,0.0,311.0,304.0,969.0,11.0,948.0,2840.0,3131.0,2878.0,129.0,11649.0,2074.0,660.0,2.0,370.0,0.0,65.0
MAKOWSKI (MAKÓW MAZOWIECKI),4213.0,20209.0,1249.0,3724.0,846.0,80.0,0.0,620.0,190.0,1022.0,5.0,624.0,1548.0,2597.0,1017.0,438.0,6420.0,303.0,156.0,8.0,104.0,0.0,0.0
MIŃSKI,1765.0,25428.0,3329.0,7910.0,727.0,209.0,3.0,310.0,205.0,145.0,7.0,440.0,3363.0,5090.0,4486.0,229.0,13835.0,0.0,366.0,11.0,173.0,0.0,0.0
MŁAWSKI,1331.0,44454.0,1458.0,3418.0,864.0,40.0,2.0,789.0,515.0,877.0,3.0,1430.0,3663.0,5547.0,1412.0,239.0,13557.0,237.0,57.0,0.0,247.0,0.0,16.0
NIESZAWSKI,9422.0,33609.0,7071.0,2337.0,39.0,2.0,6.0,2125.0,803.0,1261.0,16.0,2320.0,2952.0,3865.0,4435.0,734.0,11339.0,7558.0,1.0,8.0,188.0,0.0,210.0
PŁOCKI,12439.0,38319.0,4828.0,8029.0,329.0,9.0,1.0,756.0,327.0,378.0,17.0,2299.0,2354.0,2085.0,5033.0,867.0,13052.0,4506.0,12.0,0.0,309.0,0.0,0.0
PŁOŃSKI,8232.0,34457.0,3209.0,5658.0,403.0,34.0,0.0,661.0,505.0,522.0,8.0,1886.0,2703.0,3980.0,2745.0,342.0,11082.0,1813.0,32.0,4.0,210.0,0.0,25.0
PRZASNYCKI,4434.0,22298.0,1880.0,2770.0,774.0,35.0,0.0,569.0,327.0,1697.0,20.0,1364.0,1241.0,819.0,1119.0,209.0,7148.0,537.0,327.0,5.0,88.0,0.0,0.0
PUŁTUSKI,5631.0,34041.0,2816.0,6575.0,2006.0,12.0,4.0,436.0,316.0,488.0,24.0,1213.0,3652.0,4490.0,3326.0,213.0,12260.0,659.0,151.0,3.0,194.0,7.0,0.0
RADZYMIŃSKI,573.0,19832.0,1398.0,3868.0,1249.0,46.0,0.0,118.0,104.0,42.0,5.0,285.0,2390.0,4224.0,526.0,45.0,8855.0,0.0,257.0,4.0,2.0,0.0,0.0
RAWSKI (RAWA MAZOWIECKA),2423.0,35751.0,2929.0,8665.0,131.0,88.0,0.0,64.0,82.0,128.0,13.0,167.0,4745.0,4874.0,2342.0,102.0,13291.0,80.0,142.0,1.0,267.0,0.0,0.0
RYPIŃSKI,3265.0,30498.0,5143.0,4098.0,515.0,14.0,1.0,1124.0,421.0,705.0,10.0,699.0,2457.0,2098.0,3410.0,203.0,10338.0,1444.0,18.0,2.0,183.0,0.0,87.0
SIERPECKI,2972.222585913879,34265.158401118715,1654.053582051652,3915.01781161557,646.1123182701168,45.004970160635565,0.01988064254227544,293.80315219784313,380.6878591915921,817.8290191138893,4.039761285084551,1377.7415332463327,1572.4840274036806,3514.611274556322,1504.1520243533482,197.98806425422754,10449.357649158967,923.158010626852,78.0795225701691,0.00497016063556886,138.09840550046073,0.0,2.13716907329461
SKIERNIEWICKI,1735.0,21076.0,2517.0,5451.0,83.0,84.0,0.0,69.0,23.0,255.0,13.0,210.0,3211.0,2410.0,780.0,92.0,7718.0,1.0,72.0,1.0,156.0,2.0,0.0
SOCHACZEWSKI,5012.0,22474.0,1826.0,5828.0,180.0,18.0,3.0,125.0,92.0,202.0,19.0,605.0,1549.0,2048.0,1867.0,391.0,8975.0,2797.0,6.0,0.0,185.0,0.0,7.0
WARSZAWSKI,2839.0,21016.0,2784.0,7898.0,467.0,9.0,6.0,155.0,83.0,104.0,17.0,622.0,1592.0,2556.0,1640.0,434.0,16972.0,492.0,1.0,0.0,89.0,3.0,0.0
WŁOCŁAWSKI,8375.0,27911.0,5924.0,4419.0,93.0,10.0,8.0,1294.0,592.0,752.0,1.0,1295.0,2292.0,1917.0,4583.0,759.0,9418.0,4854.0,15.0,8.0,318.0,7.0,269.0
DUBIEŃSKI,24260.0,40001.0,16467.0,30423.0,12587.0,2099.0,30.0,619.0,250.0,1857.0,483.0,868.0,147.0,303.0,8845.0,1235.0,14701.0,985.0,615.0,983.0,810.0,911.0,0.0
HOROCHOWSKI,17935.0,21806.0,8965.0,12877.0,2805.0,1345.0,11.0,232.0,218.0,1479.0,181.0,622.0,487.0,78.0,3378.0,385.0,9719.0,547.0,519.0,401.0,504.0,23.0,0.0
KOWELSKI,13238.0,55375.0,8192.0,10002.0,4657.0,2320.0,6.0,181.0,52.0,3557.0,464.0,625.0,2971.0,126.0,1020.0,348.0,21254.0,47.0,1351.0,1202.0,702.0,13.0,0.0
KRZEMIENIECKI,8899.0,45678.0,18800.0,33551.0,25670.0,2402.0,30.0,455.0,179.0,2695.0,615.0,910.0,10.0,12.0,2743.0,570.0,11610.0,1814.0,78.0,840.0,83.0,63.0,0.0
LUBOMELSKI,2828.0,17746.0,3116.0,2475.0,1598.0,891.0,3.0,73.0,14.0,1328.0,696.0,566.0,2205.0,61.0,75.0,442.0,7620.0,0.0,442.0,417.0,112.0,3.0,0.0
ŁUCKI,24034.0,49119.0,16258.0,27463.0,8228.0,2158.0,15.0,677.0,36.0,1418.0,57.0,630.0,526.0,34.0,6071.0,480.0,22404.0,1473.0,1191.0,763.0,651.0,211.0,0.0
RÓWIEŃSKI,18296.0,40025.0,11795.0,28218.0,5554.0,1552.0,6.0,499.0,482.0,1152.0,368.0,1443.0,257.0,12.0,5182.0,360.0,12570.0,4421.0,460.0,328.0,933.0,276.0,0.0
WŁODZIMIERSKI,21543.0,26314.0,8555.0,13537.0,2108.0,1841.0,28.0,311.0,162.0,2046.0,184.0,1304.0,1552.0,215.0,2327.0,648.0,8852.0,1377.0,683.0,617.0,875.0,28.0,0.0
KOSTOPOLSKI,4664.0,28816.0,4827.0,9799.0,7026.0,2314.0,3.0,33.0,5.0,1132.0,88.0,50.0,553.0,44.0,775.0,50.0,11558.0,0.0,1261.0,775.0,384.0,37.0,0.0
ZDOŁBUNOWSKI,10721.0,20451.0,6436.0,10406.0,2382.0,583.0,13.0,184.0,78.0,416.0,109.0,282.0,48.0,18.0,4031.0,224.0,5725.0,2926.0,73.0,264.0,374.0,349.0,0.0
SARNEŃSKI,902.0,36824.0,5639.0,6101.0,6051.0,2837.0,0.0,78.0,42.0,371.0,113.0,12.0,266.0,246.0,252.0,23.0,16834.0,0.0,781.0,510.0,0.0,11.0,0.0
OSZMIAŃSKI,626.6340310152237,30416.15834805373,6968.6884689212875,13944.350607504111,1629.8462237534277,0.9962385230766673,0.0,0.0,0.0,2502.551169968588,9.962385230766673,326.7662355691469,3480.8573996298755,1936.6876888610411,4204.126567383536,452.29228947680696,8960.169276551545,0.0,4217.077668183532,46.82321058460336,0.0,0.0,0.0
ŚWIĘCIAŃSKI,2592.0,37551.0,8097.0,11161.0,1762.0,0.0,0.0,59.0,524.0,6363.0,547.0,1639.0,1077.0,863.0,1849.0,218.0,12007.0,0.0,4145.0,95.0,0.0,0.0,0.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,2815.0,41583.0,9284.0,18915.0,21.0,0.0,0.0,253.0,773.0,3353.0,431.0,1500.0,511.0,183.0,3668.0,52.0,13134.0,0.0,10028.0,65.0,1.0,0.0,0.0
WILEJSKI,875.0,30441.0,9506.0,10383.0,1171.0,0.0,0.0,67.0,271.0,6799.0,107.0,38.0,2970.0,2414.0,2965.0,23.0,15676.0,0.0,2379.0,117.0,1.0,0.0,0.0
WILEŃSKO-TROCKI,2068.3659689847764,69962.84165194626,15098.311531078713,20350.649392495885,9066.153776246572,0.0037614769233326223,0.0,388.0,423.0,6660.4488300314115,167.03761476923333,1011.2337644308531,8127.1426003701245,4746.312311138959,5629.873432616464,238.70771052319301,21541.830723448453,0.0,1891.922331816467,265.1767894153966,2.0,0.0,0.0
POSTAWSKI,1618.0,28079.0,5983.0,6868.0,446.0,0.0,0.0,35.0,144.0,4642.0,231.0,334.0,423.0,71.0,564.0,17.0,10087.0,0.0,4235.0,113.0,3.0,0.0,0.0
MOŁODECZAŃSKI,1673.0,21010.0,5811.0,13295.0,161.0,0.0,0.0,130.0,119.0,1870.0,82.0,321.0,2761.0,841.0,3302.0,85.0,9335.0,0.0,2651.0,178.0,1.0,0.0,0.0
