District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Evangelical,% Evangelical,Orthodox,% Orthodox,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
ŁUCKI,28601.0,0.145974858,40.0,0.000204154,13754.0,0.070198182,127414.0,0.650300361,25812.0,0.131740255,257.0,0.001311686,53.0,0.000270503
RÓWIEŃSKI,19629.9188832219,0.05805366759175703,62.84328816906912,0.00018585299869129356,4481.24296663136,0.013252861351153685,100297.88791783436,0.29662171777551893,20283.316906787983,0.059986031985766505,764.0194280828608,0.002259516652247502,24.96514187538363,7.38322549290442e-05
WŁODZIMIERSKI,19698.0,0.194237368,103.0,0.001015659,2738.0,0.026998777,66814.0,0.658837218,12035.0,0.118674319,22.0,0.000216937,2.0,1.97215e-05
KOSTOPOLSKI,24420.29025540343,0.07222074739153088,78.17919915116546,0.0002312074848540368,5574.819468238245,0.016487012648147607,124774.00184526008,0.3690075586774712,25233.139736988836,0.07462467476696437,950.4662910501281,0.0028109159703132167,31.057490073750664,9.184984952328365e-05
ZDOŁBUNOWSKI,9368.50216815144,0.11270630797341119,22.51576694632157,0.00019938769481056619,1050.1915166841882,0.00830286416871926,70583.74949495915,0.8597252474722337,12244.725939461003,0.1664096279194092,149.29241487806158,0.0015273500452838438,11.390661299030516,0.00014049240736639112
SARNEŃSKI,12026.691385372998,0.08223378722774724,8.839905465176772,6.0443826007747346e-05,670.0648342603993,0.0045816399074897485,103459.60159278939,0.7074160788664958,13108.695814310635,0.08963210831336992,7.071924372141417,4.83550784860088e-05,2.6519716395530315,1.8133121282607808e-05
OSZMIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘCIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,50977.57125613608,0.3320382950352,1.7649447177756805,1.0200086175950398e-05,60.16852644975812,0.00038443222844577503,63567.58579774874,0.40741392964844947,7535.32256803308,0.046512909831861717,5840.660775767639,0.03427941733007098,219.2523812190078,0.0015326668595224365
WILEJSKI,24898.473193093207,0.1982968000493206,4.102648520912135,3.216777301286647e-05,52.88363849315732,0.0004176617917528462,62185.54003439073,0.49086972726363237,6336.2519305472715,0.049924399333791,164.1380121063052,0.0013300598357586404,137.71665062858935,0.0011016147031059568
WILEŃSKO-TROCKI,12403.233843985443,0.06420225604400585,0.0,0.0,7.340005973435185,3.799370591999387e-05,3777.258824004414,0.01955204110281951,1518.5554858290716,0.007860424874961892,2.018501642694676,1.0448315003035648e-05,16.790263664232985,8.691062522950465e-05
POSTAWSKI,36816.699453641406,0.3260683146073642,0.0,0.0,36.105214347384134,0.0003197668927856766,39388.66501685801,0.34884701221746484,2916.027017585789,0.025825889915792825,516.0921815537849,0.0045707877505928906,261.23184498401463,0.0023136086844181675
MOŁODECZAŃSKI,19041.369968878862,0.1821510583542053,2.199145455718091,1.7421605293060115e-05,27.10402109745643,0.00022486147502764556,34225.75819803643,0.29719285989361355,4001.3408731897607,0.03645828377589574,56.991277920496685,0.00044957006832083027,73.57409256371326,0.0005932080165753401
