District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,RazemR,RazemPR,Handel jarmarczny - hurtR,Handel jarmarczny - hurtPR,Handel jarmarczny - detalR,Handel jarmarczny - detalPR,Karty rejestracyjneR,Karty rejestracyjnePR
BYDGOSZCZ (MIASTO),0.0,0.0,0.08978106241018179,0.0,0.03334725175235324,0.0,0.061564157081267515,0.0,0.18469247124380253,0.0,0.0,0.0,0.005130346423438959,0.0,0.438644619204031,0.0
CHODZIESKI,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
CZARNKOWSKI,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.331761717645701,0.0
GNIEŹNIEŃSKI,0.0,0.0,10.266319087639978,0.1275700458486678,4.087584176786798,0.0629479048074427,2.9797112423610077,0.0629479048074427,17.333614506787786,0.25346585546355316,0.0,0.0,0.0,0.0,48.11593266010425,0.1258958096148854
GOSTYŃSKI,0.0,0.0,0.04452198426500098,0.019472483218481336,1.5886901500160575,0.0,0.0,0.0,1.6332121342810586,0.019472483218481336,0.0,0.0,0.0,0.0,23.691575688415746,0.0
INOWROCŁAWSKI,0.0,0.0,3.961000669114833,0.0,2.970750501836125,0.0,0.0,0.0,6.9317511709509585,0.0,0.0,0.0,0.0,0.0,67.33701137495217,4.951250836393541
JAROCIŃSKI,0.0,0.0,6.0,0.0,0.8432834925147394,1.6865669850294789,0.0,0.0,6.84328349251474,1.6865669850294789,0.0,0.0,0.0,0.0,62.63432414819275,0.0
KĘPIŃSKI,0.0,0.0,1.7818059937737525,0.0,0.0,0.0,0.0,0.0,1.7818059937737525,0.0,0.0,0.0,0.0,0.0,22.89056782566507,1.7818059937737525
KOŚCIAŃSKI,0.0,0.0,3.786375066722749,0.007242340750363015,1.857255921792329,0.0,0.0,0.0,5.643630988515078,0.007242340750363015,0.0,0.0,0.0,0.0,16.496652640707048,0.0
KROTOSZYŃSKI,0.0,0.0,0.0,0.0,5.408095048015362,0.0,3.578908005770317,0.08270114368147384,8.98700305378568,0.08270114368147384,0.0,0.0,0.0,0.0,77.59437092065802,1.0
LESZCZYŃSKI,0.0,0.0,3.16910294901225,0.0,3.127903416786004,1.0,1.0,0.0,7.2970063657982545,1.0,0.0,0.0,0.0,0.0,36.49794628931306,8.0
MIĘDZYCHODZKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
MOGILEŃSKI,0.0,0.0,9.6127166776925,6.871039045651074,4.748786173201079,0.9354527796154165,0.0,0.9354527796154165,14.36150285089358,8.741944604881906,0.0,0.0,0.0,0.0,120.22001467552795,2.870905559230833
NOWOTOMYSKI,1.0,0.0,11.939888065554966,1.9759552262219862,4.0,0.0,0.9879776131109931,0.0,17.92786567866596,1.9759552262219862,0.0,0.0,0.0,0.0,73.35079110799363,0.0
OBORNICKI,0.0,0.0,0.03518428017882833,0.0,0.0,0.0,0.03518428017882833,0.0,0.07036856035765666,0.0,0.0,0.0,0.0,0.0,20.477476726467355,0.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),0.0,0.0,14.218194006226248,0.0,6.15671650748526,0.3134330149705212,8.421091994229684,0.9172988563185261,28.796002507941193,1.2307318712890474,0.0,0.0,0.0,0.0,82.06918858355712,1.2181940062262475
POZNAŃ (MIASTO),0.0,0.0,69.0,20.0,13.0,3.0,50.0,23.0,132.0,46.0,0.0,0.0,2.0,0.0,257.0,23.0
RAWICKI,0.0,0.0,0.0,2.0,3.018055463390247,1.0,0.0,0.0,3.018055463390247,3.0,0.0,0.0,0.0,0.0,24.379164731195193,2.0
SZAMOTULSKI,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
SZUBIŃSKI,0.0,0.0,6.0,2.0,4.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0
ŚREDZKI,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,65.0,7.0
ŚREMSKI,0.0,0.0,0.0,1.9732851760311556,0.0,0.0,0.0,0.0,0.0,1.9732851760311556,0.0,0.0,0.0,0.0,18.746209172295977,0.0
WĄGROWIECKI,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
WOLSZTYŃSKI,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,42.0,4.0
WRZESIŃSKI,0.0,0.0,5.0,0.0,0.11786955822715534,0.0,0.0,0.0,5.117869558227155,0.0,0.0,0.0,0.0,0.0,18.47147823290862,0.0
WYRZYSKI,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,2.0,20.0,0.0
ŻNIŃSKI,0.0,0.0,0.07570874834030597,1.0013909085002588,0.026231118771801273,0.001599315577140672,0.019833856463238583,0.001599315577140672,0.12177372357534583,1.0045895396545401,0.0,0.0,0.0,0.0,3.359999156086826,0.003198631154281344
POZNAŃSKI,0.0,0.0,1.0061823046627618,0.02404477377801398,0.0,0.0,0.9580927571067338,0.0,1.9642750617694955,0.02404477377801398,0.0,0.0,0.0,0.0,22.408827407014094,0.0
GNIEZNO (MIASTO),0.0,0.0,0.06400083593066193,0.0,0.019528973013165016,0.0,0.019200250779198576,0.0,0.10273005972302551,0.0,0.0,0.0,0.0,0.0,0.2637183162515796,0.0
INOWROCŁAW (MIASTO),0.0,0.0,0.03899933088516672,0.0,0.029249498163875044,0.0,0.0,0.0,0.06824882904904177,0.0,0.0,0.0,0.0,0.0,0.6629886250478343,0.0487491636064584
DOLIŃSKI,0.0,0.0,37.87549986834355,0.0,0.0,0.0,0.0,0.0,37.87549986834355,0.0,0.0,0.0,0.0,0.0,59.653912292641095,0.0
HORODEŃSKI,0.0,0.0,4.871644406737722,0.0,1.9486577626950887,0.0,0.0,0.0,6.820302169432811,0.0,0.0,0.0,0.0,0.0,8.768959932127899,0.0
KAŁUSKI,0.0,0.0,3.804548909418305,0.0,0.0,0.0,0.0,0.0,3.804548909418305,0.0,0.0,0.0,0.9511372273545763,0.0,1.9022744547091526,0.0
KOŁOMYJSKI,0.0,0.0,13.128355593262278,0.0,6.051342237304912,0.0,0.0,0.0,19.17969783056719,0.0,0.0,0.0,0.0,0.0,49.2310400678721,0.0
KOSOWSKI (KOSÓW HUCULSKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NADWÓRNIAŃSKI,0.0,0.0,2.1249242444654377,0.0,0.0,0.0,0.0,0.0,2.1249242444654377,0.0,0.0,0.0,0.03123106111635942,0.0,23.06246212223272,0.0
ROHATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
STANISŁAWOWSKI,0.0,0.0,26.213846153014583,4.0074176015504435,8.040770511604364,3.0,0.0,0.0,34.25461666461895,7.0074176015504435,0.0,0.0,0.017631711529064172,0.0,80.25519621674694,7.0
STRYJSKI,0.0,0.0,21.12450013165645,2.0614321028498614,0.0,0.0,0.0,0.0,21.12450013165645,2.0614321028498614,0.0,0.0,0.0,0.0,86.8375445301578,0.0
ŚNIATYŃSKI,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
TŁUMACKI,0.0,0.0,9.864098294652118,0.0,2.9592294883956356,0.0,0.0,0.0,12.823327783047754,0.0,0.0,0.0,0.0,0.0,13.809737612512965,0.0
ŻYDACZOWSKI,0.0,0.0,0.0,1.9385678971501383,0.0,0.0,0.0,0.0,0.0,1.9385678971501383,0.0,0.0,0.0,0.0,15.508543177201107,0.0
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.952918554735694,0.0
BRODZKI,0.0,0.0,10.0,0.0,6.036334987001468,0.0,0.0,0.0,16.036334987001467,0.0,0.0,0.0,0.0,0.0,49.10900496100441,0.0
BRZEŻAŃSKI,0.0,0.0,0.9851663822310286,0.0182293896721065,0.9669369925589221,0.0,0.0,0.0,1.9521033747899506,0.0182293896721065,0.0,0.0,0.9669369925589221,0.0,8.775350491718724,0.0
BUCZACKI,0.0,0.0,0.0,0.0,11.79560668297836,0.0,0.0,0.0,11.79560668297836,0.0,0.0,0.0,0.0,0.0,13.761541130141419,0.0
CZORTKOWSKI,0.0,0.0,4.0272903742218435,0.0,1.2207675415547476,0.0,0.0,0.0,5.248057915776592,0.0,0.0,0.0,2.0,0.0,18.354228600246408,0.03820652391058141
KAMIONECKI,0.0,0.0,0.09767770858428347,0.004421514215239156,0.07999165172332684,0.0,0.0,0.0,0.17766936030761032,0.004421514215239156,0.0,0.0,0.0,0.0,6.9050499385380775,0.0
PODHAJECKI,0.0,0.0,0.9743530087774498,0.9743530087774498,0.0,0.0,0.0,0.0,0.9743530087774498,0.9743530087774498,0.0,0.0,0.0,0.0,3.897412035109799,0.0
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
RADZIECHOWSKI,0.0,0.0,0.0,0.0,2.963665012998532,0.0,0.0,0.0,2.963665012998532,0.0,0.0,0.0,0.0,0.0,8.890995038995595,0.0
SKAŁACKI,0.0,0.0,4.747687889956235,0.0,0.0,0.0,0.0,0.0,4.747687889956235,0.0,0.0,0.0,0.0,0.0,22.788901871789925,0.0
TARNOPOLSKI,0.0,0.0,28.5811822352428,0.0,1.0174809118480337,0.0,11.81301485288347,0.0,41.4116779999743,0.0,0.0,0.0,10.861659955917592,0.0,54.44055180935227,0.0
TREMBOWELSKI,0.0,0.0,5.667423544866692,0.0,3.127147708410895,0.0,0.18698514711652964,0.0,8.981556400394116,0.0,0.0,0.0,0.1714030515234855,0.0,184.00672802119104,6.961793476089419
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9301394113959647,0.0
ZBARASKI,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ZŁOCZOWSKI,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.095047905928018,0.0
KOPYCZYNIECKI,0.0,0.0,3.009478963153509,0.0,2.872060162649043,0.0,0.0,0.0,5.881539125802552,0.0,0.0,0.0,0.0,0.0,14.062557668116971,0.0
BŁOŃSKI,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
CIECHANOWSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
GOSTYNIŃSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0
GRÓJECKI,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
KUTNOWSKI,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
LIPNOWSKI,0.0,0.0,3.9801193574577245,0.0,1.9900596787288622,0.0,0.0,0.0,5.970179036186587,0.0,0.0,0.0,0.0,0.0,43.78131293203497,0.0
ŁOWICKI,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,0.0
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
MIŃSKI,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
MŁAWSKI,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,46.0,4.0
NIESZAWSKI,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
PŁOCKI,0.0,0.0,16.0,4.0,6.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,62.0,2.0
PŁOŃSKI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
PRZASNYCKI,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
PUŁTUSKI,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
RADZYMIŃSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYPIŃSKI,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
SIERPECKI,0.0,0.0,3.0198806425422755,0.0,0.00994032127113772,0.0,0.0,0.0,3.029820963813413,0.0,0.0,0.0,0.0,0.0,18.21868706796503,0.0
SKIERNIEWICKI,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0
SOCHACZEWSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
WARSZAWSKI,0.0,0.0,38.0,0.0,1.0,0.0,6.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
WŁOCŁAWSKI,0.0,0.0,35.0,6.0,3.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,95.0,0.0
DUBIEŃSKI,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
KOWELSKI,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,64.0,3.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
LUBOMELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
ŁUCKI,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,98.0,11.0
RÓWIEŃSKI,0.0,0.0,6.0,2.0,16.0,2.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,170.0,22.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDOŁBUNOWSKI,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,30.0,2.0
SARNEŃSKI,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
OSZMIAŃSKI,0.0,0.0,8.201809276341882,2.733936425447294,0.0,0.0,0.0,0.0,8.201809276341882,2.733936425447294,0.0,0.0,0.0,0.0,19.13755497813106,6.3791849927103526
ŚWIĘCIAŃSKI,0.0,0.0,5.906783853831681,10.33687174420544,0.0,0.0,0.0,0.0,5.906783853831681,10.33687174420544,0.0,0.0,0.0,0.0,45.909165890037826,16.982003579766083
WILNO (MIASTO),0.0,0.0,44.0,9.0,14.0,7.0,0.0,8.0,58.0,24.0,0.0,0.0,0.0,0.0,362.0,18.0
DZIŚNIEŃSKI,0.0,0.0,37.8419403842015,2.941574529626134,0.23385694438999055,0.0,0.0,0.0,38.07579732859149,2.941574529626134,0.0,0.0,0.0,0.0,82.92302137585499,4.706519247401815
WILEJSKI,0.0,0.0,20.289575823086114,6.53703680979118,0.741972429734892,0.0,0.0,0.0,21.031548252821008,6.53703680979118,0.0,0.0,0.0,0.0,42.03090510052501,7.418225956299496
WILEŃSKO-TROCKI,0.0,0.0,0.12271747414899886,0.10207254116162615,0.0,0.0,0.0,0.0,0.12271747414899886,0.10207254116162615,0.0,0.0,0.0,0.0,5.060168781323458,1.400336875171032
POSTAWSKI,0.0,0.0,22.64844388412639,1.228739966915514,0.7079453793604732,0.0,0.0,0.0,23.356389263486864,1.228739966915514,0.0,0.0,0.0,0.0,19.60047029783531,2.0186442313612014
MOŁODECZAŃSKI,0.0,0.0,9.326741436408653,2.404587567672073,0.5170872627412864,0.0,0.0,0.0,9.84382869914994,2.404587567672073,0.0,0.0,0.0,0.0,21.277936061298426,2.3287524730260465
