District,Polish,% Polish,Belarusian,% Belarusian,Ruthenian,% Ruthenian,Local (Tutejszy),% Local (Tutejszy),German,% German,Jewish,% Jewish,Other and unknown: total,% Other: total,Minorities total (excluding Polish nationality),% Minorities total
TORUŃ (MIASTO),34649.009074391484,0.8766485110276822,10.0,0.000253653,14.170495115574804,0.0003582816985002661,0.0,0.0,5010.200501838532,0.1264933085476146,17.05424844586471,0.0004322169051250544,140.6819804622992,0.0035638068017508425,5192.10722586227,0.13110126695299076
TORUŃSKI,42172.37588180624,0.7868865931616232,0.0,0.0,21.407178667738535,0.0003982266357647264,0.0,0.0,11315.627784451468,0.21150929400072133,6.9681782251033,0.00013005745242706084,86.44667772658677,0.0016103767805725998,11430.449819070895,0.21364795486948573
TUCHOLSKI,34025.95437972655,0.8842250943377582,18.592355677535345,0.0005397693558500634,11.861099715121616,0.00032583840601800964,0.0,0.0,7449.5393293843645,0.18415785759656056,14.912361499821856,0.0003963058229636189,296.0389003257211,0.008503626257790668,7790.944046602566,0.19392339751495308
WĄBRZESKI,30419.69736816691,0.6458534474211026,3.766328952631555,7.996453068312541e-05,5.649493428947332,0.00011994721973669529,0.0,0.0,13820.544091681491,0.2934298113035308,51.78702309868388,0.001099511943799635,47.079111907894436,0.0009995563981435081,13928.826049069648,0.2957287907367862
MORSKI,62295.16324368025,1.7304266894113378,0.9853333586222089,3.522320423734742e-05,5.868566427243325,0.0001722712958327552,0.0,0.0,7691.772449293103,0.22325827511884525,5.843554995401201,0.00013348919518625996,139.682133237795,0.003917364035390981,7844.152037312165,0.22751662373146642
GDYNIA (MIASTO),1474.7435219047113,0.03829764051650038,0.01466664137779104,5.242957626525853e-07,0.12906807925158492,3.518717592390361e-06,0.0,0.0,171.6224824474877,0.004631452337073192,0.1701363102364236,3.891669604296247e-06,3.274619005256161,8.566552865298719e-05,175.21097248360965,0.004725052567361259
BYDGOSKI,32582.206051865967,0.6191981386494873,0.9974348267882804,1.8955450935249838e-05,36.905088591166376,0.0007013512856303134,0.0,0.0,19785.117224172332,0.3759999475217643,12.966652748247645,0.00024642026369735184,66.82813339481478,0.0,19902.814533733348,0.37823668813879324
BYDGOSZCZ (MIASTO),63483.79394813403,0.7249816393505127,9.00256517321172,0.00010273774906475017,20.09491140883362,0.0002300017143696866,0.0,0.0,24012.882775827668,0.27437159247823567,26.033347251752353,0.0002972917363026481,226.17186660518522,0.002578643,24294.185466266652,0.2775835338612067
CHODZIESKI,22447.0,0.537755738,0.0,0.0,5.0,0.000119783,0.0,0.0,19223.0,0.460519381,18.0,0.00043122,49.0,0.0,19295.0,0.462244262
CZARNKOWSKI,31870.643408450942,0.8522310108664541,0.0,0.0,4.317967506951686,0.0001181699167818929,0.0,0.0,9435.470506577747,0.25036941198453305,50.327046870582805,0.0013212717002544171,70.11978337967791,0.0,9560.23530433496,0.2537581581174414
GNIEŹNIEŃSKI,72484.19275838551,1.6584514722435986,2.0444560952104673,3.649583781464837e-05,15.088140504029209,0.00031529567612403344,0.0,0.0,12735.53177784396,0.2685699939339694,98.85868519903421,0.0018822820569327782,49.35863876493116,0.0,12900.881698407165,0.27175142879860364
GOSTYŃSKI,50610.87754502579,1.0725969775056174,0.04452198426500098,9.164672373013393e-07,0.33833326727344004,7.836862438560657e-06,0.0,0.0,3795.5764428655584,0.08133150219194252,11.634580869572995,0.0002840212004347394,10.279424100666215,0.0,3817.873303087336,0.08184393536937398
INOWROCŁAWSKI,60616.24985024541,0.803982357272263,1.9274766634416716,2.556508672555861e-05,58.78803823497098,0.00077973369952204,0.0,0.0,11885.784845113069,0.1576468581667984,47.223178254320956,0.0006263431791686884,51.078131581204296,0.0,12044.801669847006,0.15975597444857284
JAROCIŃSKI,80727.55655016104,1.7152060135404579,0.8432834925147394,2.2055826761675256e-05,4.216417462573697,0.00011027955545012253,0.0,0.0,5816.3056988271455,0.1268123301200611,31.0,0.000570251,24.17910286526531,0.0,5876.544502647499,0.12807747897428148
KĘPIŃSKI,71938.72641464582,1.533067405455189,0.0,0.0,2.0,3.79723e-05,0.0,0.0,11786.440158073905,0.2431902652929656,73.83585173849761,0.001597648974187814,205.34541798132125,0.0,12067.621427793725,0.24873858831856344
KOŚCIAŃSKI,75653.44699265769,1.730638698854383,2.89367871739563,5.956521892610209e-05,4.865998558710376,0.0001000265637859737,0.0,0.0,5257.890415177004,0.1293627795822108,9.358280769602189,0.00021812671783735902,19.174340554168474,0.0,5294.18271377688,0.13021728096997331
KROTOSZYŃSKI,67966.77413844888,1.6985888413966521,0.0,0.0,5.934724905685314,0.00013833485339799875,0.0,0.0,9658.630076485179,0.23377225498691526,62.5248791941421,0.0016065464628401754,25.643201532845463,0.0,9752.73288211785,0.23613606428866235
LESZCZYŃSKI,44748.51267273803,0.8535855688258717,17.06179929833937,0.0003137611138365966,4.102998830565616,7.564688972766096e-05,0.0,0.0,14645.309853872523,0.27279869255802286,23.63951708393002,0.000439034836149053,36.81985724133171,0.0,14726.93402632669,0.27431784796013226
MIĘDZYCHODZKI,21960.0,0.728817497,1.0,3.31884e-05,0.0,0.0,0.0,0.0,8152.0,0.270551923,10.0,0.000331884,8.0,0.0,8171.0,0.271182503
MOGILEŃSKI,72707.72663502395,1.6548809806342235,0.9354527796154165,1.9130664160081e-05,52.31194420436934,0.0011299379395958323,0.0,0.0,13020.407777909379,0.2845635630694566,66.78167965308043,0.0014540387585492607,23.069336696333124,0.0,13163.50619124278,0.2876803401408466
NOWOTOMYSKI,64575.715941476345,1.5477095523665927,0.0,0.0,6.987977613110993,0.0001468071740238631,0.0,0.0,20969.69798831745,0.4386781583346381,43.86775374422092,0.0009597707166669714,19.867753744220924,0.0,21040.421473419003,0.44026806074440034
OBORNICKI,39666.60418371817,0.7311625772947439,0.07076545180221416,1.5659191471149356e-06,4.0265760772903825,7.838756824292642e-05,0.0,0.0,12728.502148376263,0.231709289080703,78.67295312941721,0.001426630299745583,21.206192855026156,0.0,12832.478635889798,0.2336137055235748
OSTROWSKI (OSTRÓW WIELKOPOLSKI),91725.04045337674,2.043464638262712,0.1567165074852606,4.098873238324745e-06,6.700881393744829,0.00014560682278623183,0.0,0.0,10622.745111013577,0.24530061948654042,30.1641482615024,0.000664962025812186,124.64846771659869,0.0,10784.415324892909,0.2487447317673221
POZNAŃ (MIASTO),159301.0,0.940261595,15.0,8.85363e-05,34.0,0.000200682,0.0,0.0,9392.0,0.05543554,305.0,0.001800238,375.0,0.0,10121.0,0.059738405
RAWICKI,39725.004132254246,0.8118904393077031,1.0,2.04378e-05,12.0,0.000245253,0.0,0.0,10030.178859479694,0.20499453598163164,15.108332780341483,0.00030878103314276566,29.162499170512223,0.0,10087.449691430547,0.20616502408254403
SZAMOTULSKI,57761.0,0.874424731,0.0,0.0,3.0,4.5416e-05,0.0,0.0,8156.0,0.123470994,80.0,0.001211094,56.0,0.0,8295.0,0.125575269
SZUBIŃSKI,32573.0,0.706741305,0.0,0.0,5.0,0.000108486,0.0,0.0,13431.0,0.291414437,50.0,0.001084858,30.0,0.0,13516.0,0.293258695
ŚREDZKI,46791.0,0.939351963,0.0,0.0,6.0,0.000120453,0.0,0.0,2970.0,0.059624187,15.0,0.000301132,30.0,0.0,3021.0,0.060648037
ŚREMSKI,51922.442434143915,0.902857681660785,0.0,0.0,11.770682533149337,0.00020467549411787832,0.0,0.0,4437.5473149972995,0.0771626583397695,19.61780422191556,0.0003411261504932009,18.636914010819783,0.0,4487.5727157631845,0.07803252943499303
WĄGROWIECKI,42642.0,0.78422069,1.0,1.83908e-05,14.0,0.000257471,0.0,0.0,11670.0,0.21462069,22.0,0.000404598,26.0,0.0,11733.0,0.21577931
WOLSZTYŃSKI,35001.0,0.719282382,2.0,4.11007e-05,0.0,0.0,0.0,0.0,13650.0,0.280512114,1.0,2.05503e-05,7.0,0.0,13660.0,0.280717618
WRZESIŃSKI,40807.93033173054,1.020772191343787,4.0,9.73141e-05,10.353608674681466,0.0002549753145719251,0.0,0.0,3695.3842830345966,0.09304124171638385,134.0608260240444,0.0032707659083549075,17.589347791135776,0.0,3861.3880655244584,0.09709736688336823
WYRZYSKI,42850.0,0.685260111,1.0,1.59921e-05,26.0,0.000415794,0.0,0.0,19599.0,0.313428539,38.0,0.000607699,17.0,0.0,19681.0,0.314739889
ŻNIŃSKI,33580.2871347439,0.8155495824212736,0.014368582505027858,2.587595401077784e-07,15.103901749069005,0.0003671356203817443,0.0,0.0,7730.437687426988,0.1877866426912874,81.5161412046772,0.0019809665915050474,20.268759152990174,0.0,7847.34085811623,0.19062664396578807
POZNAŃSKI,83418.2836516082,1.7289558465015955,2.854030556328695,5.796828903609871e-05,24.474227879402513,0.0005231598741279389,0.0,0.0,8713.499978069196,0.17749288590414083,23.34640343384564,0.00045460597311389997,96.84893507114589,0.0,8861.02357500992,0.18052934667543474
GNIEZNO (MIASTO),1897.2346214102784,0.03372372851835971,0.08092653453817912,1.4326303019492041e-06,0.4056188393927949,7.19577444541667e-06,0.0,0.0,392.4439216525361,0.006962777744828135,3.6851158215928477,6.528259397984144e-05,1.7820273710097727,0.0,398.3976102190697,0.00706826098469629
INOWROCŁAW (MIASTO),2280.7501497545904,0.03025068172773705,0.07252333655832839,9.619132744413886e-07,2.2119617650290158,2.9338300477959933e-05,0.0,0.0,447.215154886932,0.005931628833201572,1.7768217456790456,2.35668208313116e-05,1.9218684187957025,0.0,453.1983301529941,0.006010986551427148
DOLIŃSKI,16222.076593611544,0.15993844418041137,0.0,0.0,70171.9386060801,0.6918467336460437,0.0,0.0,3249.7178887038767,0.03203996857792805,6348.880665431088,0.0625955679093908,47.34437483542944,0.00046678239481494956,79817.8815350505,0.7869490525281775
HORODEŃSKI,17924.728430150775,0.21423124676516603,0.0,0.0,59335.6545451841,0.7091628365692912,0.0,0.0,12.666275457518077,0.00015138342695273065,4232.484660573733,0.05058545044402214,16.563590982908256,0.00019796316778331272,63597.369072198264,0.7600976345823783
KAŁUSKI,11621.945781045568,0.13226596461849183,0.0,0.0,66303.77611888752,0.754583877565307,0.0,0.0,973.0133835837315,0.01107358092853547,4661.523551264779,0.053051435606160414,14.267058410318644,0.0001623695872189271,71952.58011214634,0.8188712627360846
KOŁOMYJSKI,45290.77974732208,0.441676127670533,0.0,0.0,106894.4421556852,1.4648565954960575,0.0,0.0,2299.949028373982,0.019313752696298772,11449.148797925232,0.11810145522805932,54.90715170348499,0.0005528938915657287,120698.44713368792,1.6028246984376524
KOSOWSKI (KOSÓW HUCULSKI),9160.0,0.118620582,0.0,0.0,63466.0,0.821874879,0.0,0.0,10.0,0.000129498,4453.0,0.057665661,132.0,0.00170938,68061.0,0.881379418
NADWÓRNIAŃSKI,17570.122470000897,0.23626605413268503,2.218573926605752,3.9028486944670404e-05,87181.48501543589,1.2416007198394499,0.0,0.0,385.06318574101266,0.005664214937940158,6022.842153913191,0.08291270108829937,38.8638102716381,0.0005621161924076426,93630.47273928834,1.3307787811793825
ROHATYŃSKI,34224.0,0.312450928,0.0,0.0,71541.0,0.653139664,0.0,0.0,53.0,0.000483868,3706.0,0.033834243,10.0,9.12959e-05,75310.0,0.687549072
STANISŁAWOWSKI,43167.50149227364,0.348408248157263,1.8110964795960232,3.170015626888288e-05,94214.98290294842,0.9380758498632811,0.0,0.0,1281.3181983014492,0.011064489956151457,23166.889580201485,0.18518315362878926,148.8308366174772,0.0012325596887589902,118813.83261454842,1.1355877538055952
STRYJSKI,29268.715151765595,0.4547419709478927,0.0,0.0,81749.2448089531,1.3567826607860942,0.0,0.0,4466.294559398175,0.0732100321928178,12776.666994444724,0.19767296953290014,84.9935017302448,0.0014209222566371991,99077.19986452625,1.6290865837684492
ŚNIATYŃSKI,8805.0,0.111140563,0.0,0.0,64298.0,0.811597496,0.0,0.0,365.0,0.00460719,5716.0,0.072149854,40.0,0.000504898,70419.0,0.888859437
TŁUMACKI,27246.612309488082,0.2602972279267819,0.0,0.0,71041.23591808455,0.6786838872789207,0.0,0.0,740.7937819283741,0.007077084125563155,4196.187414545011,0.04008777043661325,27.61947522502593,0.0002638596973327969,76005.83658978296,0.7261126015384298
ŻYDACZOWSKI,19779.208254622863,0.25679279487169593,0.0,0.0,50495.8165849668,0.6555854875678622,0.0,0.0,1735.9875518979488,0.022538268229254154,2636.452340124188,0.03422897155770906,10.66212343432576,0.00013842634854785134,54878.91860042327,0.7124911537033732
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,31987.982397266867,0.3375434740666444,0.0,0.0,54174.24380518105,0.5716572629507417,0.0,0.0,25.591960807709352,0.0002700512919738736,7054.522427263574,0.07444070655559358,37.40363502665213,0.00039469004694452764,61291.761828278984,0.6467627108452537
BRODZKI,27056.845720253703,0.3617797703886706,0.0,0.0,44678.00575612721,0.5974716337234433,0.0,0.0,182.2064390886246,0.002443013204433744,3712.336609488317,0.04966401405371601,56.351238207680865,0.0007532299635592058,48628.90004291183,0.6503318919451523
BRZEŻAŃSKI,41863.569610170096,0.44764239669405737,0.072917558688426,8.892606181677977e-07,46914.68730612859,0.5017717418556445,0.0,0.0,9.791520273733024,0.00011498568783948319,3320.123981156285,0.035511010664556114,11.73084963841181,0.00012535894949386358,50256.40657475571,0.5375239855369712
BUCZACKI,53926.56485290631,0.4622541131748529,0.0,0.0,55800.1003810527,0.47831390736220414,0.0,0.0,1.9659344471630598,1.685179348763703e-05,4929.580626261372,0.04225596309471804,14.744508353722948,0.00012638894264088954,60746.39145011496,0.5207131104066769
CZORTKOWSKI,36313.105438376166,0.5188388828013701,18.00545807484437,0.00026086948790413506,34525.469472670375,0.49172522708175087,0.0,0.0,120.54131809302324,0.0017451815713859164,4204.998278637717,0.059985580524497324,38.836457319298546,0.0005592191996763342,38907.85098479527,0.5542760778515884
KAMIONECKI,36503.14206280196,0.5223763022940906,0.0,0.0,35840.305480462186,0.5039741768764995,0.0,0.0,397.8735837788364,0.005493582157436385,1973.063496069352,0.02761228953288106,19.132598442159633,0.00027246997224751216,38230.37515875253,0.5373525175593272
PODHAJECKI,34112.098837298516,0.4160113517460833,3.897412035109799,4.753059616827892e-05,42372.663645713736,0.5167524043840062,0.0,0.0,368.305437317876,0.004491639730219894,3031.2122103066463,0.03696690443536601,6.820471061442149,8.317847021801246e-05,45782.89917643481,0.5583416570313665
PRZEMYŚLAŃSKI,45261.0,0.568612671,0.0,0.0,31140.0,0.391210945,0.0,0.0,359.0,0.004510107,2819.0,0.035415018,20.0,0.000251259,34338.0,0.431387329
RADZIECHOWSKI,21602.154279746297,0.31532309061132946,0.0,0.0,40782.994243872796,0.5953026542765567,0.0,0.0,587.7935609113755,0.008579925795566256,4676.663390511683,0.068264485946284,28.64876179231914,0.0004181810364407942,46076.09995708817,0.6725652470548479
SKAŁACKI,52148.60378327928,0.6111689733068931,0.0,0.0,26030.623163052045,0.3050725823993133,0.0,0.0,0.9495375779912469,1.1128390506541816e-05,2824.8742945239596,0.033106841165689495,15.192601247859951,0.00017805348847460667,28871.639596401856,0.33836860468435387
TARNOPOLSKI,63890.64571495984,0.5122947020920827,0.9844179044069559,7.834480048043713e-06,53109.3808518273,0.42694605739095876,0.0,0.0,78.8526213748797,0.000627816517458797,9627.95553201568,0.07692650347807309,85.05669586829114,0.0006779984015339786,62902.23011899056,0.5051862097559512
TREMBOWELSKI,44538.03657751857,0.6042735833160826,1.0101240207486755,1.3879022047821245e-05,31163.145550502057,0.420517591709625,0.0,0.0,4.338465309718922,5.244701809119837e-05,3771.9974472617437,0.05067234755887128,16.654824462514043,0.0002194465166834424,34957.14641155679,0.4714757117907713
ZALESZCZYCKI,22452.34670306356,0.33630428508007054,0.0,0.0,40713.39567428078,0.6098288797918187,0.0,0.0,29.917160876637453,0.00044811660686497833,1209.232341239572,0.018112584577832058,25.091812348147542,0.0003758396413961393,41977.63698874514,0.6287654206179117
ZBARASKI,27423.0,0.419376051,0.0,0.0,35512.0,0.543079982,0.0,0.0,2.0,3.05857e-05,2434.0,0.037222817,19.0,0.000290564,37967.0,0.580623949
ZBOROWSKI,29699.0,0.412824398,0.0,0.0,40343.0,0.560778972,0.0,0.0,14.0,0.000194604,1861.0,0.02586842,24.0,0.000333607,42242.0,0.587175602
ZŁOCZOWSKI,40976.36491433741,0.38554307036018004,0.0,0.0,59861.213299630486,0.5616425277015,0.0,0.0,376.11674560245837,0.0035389490484516576,6930.167859777759,0.06486048462995948,27.285143717784056,0.00025628593041986944,67194.78304872848,0.6302982472944897
KOPYCZYNIECKI,34532.35585487975,0.40171785045094194,0.0,0.0,45262.713493365656,0.52643399346163,0.0,0.0,1.9421905352002553,2.2588420729938442e-05,4848.426702910019,0.05639036551285925,23.416221462806636,0.0002723500178708075,50136.49860827369,0.5831192971996323
BŁOŃSKI,109398.0,0.946398602,31.0,0.00026818,29.0,0.000250878,0.0,0.0,338.0,0.002924027,5616.0,0.048583837,182.0,0.001574476,6196.0,0.053601398
CIECHANOWSKI,62413.0,0.912497441,7.0,0.000102342,0.0,0.0,0.0,0.0,1388.0,0.020292991,4477.0,0.06545513,113.0,0.001652095,5985.0,0.087502559
GOSTYNIŃSKI,74085.0,0.873489359,0.0,0.0,2.0,2.35807e-05,0.0,0.0,5865.0,0.069150504,4809.0,0.056699876,54.0,0.00063668,10730.0,0.126510641
GRÓJECKI,113187.0,0.890829385,11.0,8.65746e-05,18.0,0.000141668,0.0,0.0,202.0,0.001589825,13552.0,0.106659951,88.0,0.000692597,13871.0,0.109170615
KUTNOWSKI,89833.0,0.90372524,25.0,0.000251501,5.0,5.03003e-05,0.0,0.0,335.0,0.00337012,9144.0,0.091989175,61.0,0.000613664,9570.0,0.09627476
LIPNOWSKI,77319.78869765249,0.8276754870982233,1.9900596787288622,2.130279283692098e-05,1.9900596787288622,2.130279283692098e-05,0.0,0.0,11254.782513051081,0.12047766468880383,4296.5388463756135,0.04599262247069571,78.60735730979006,0.0008414579289867642,15633.908836093942,0.16735435226620787
ŁOWICKI,89774.0,0.947023081,55.0,0.000580193,6.0,6.32938e-05,0.0,0.0,330.0,0.00348116,4606.0,0.048588548,25.0,0.000263724,5022.0,0.052976919
MAKOWSKI (MAKÓW MAZOWIECKI),52668.0,0.903349742,19.0,0.000325884,1.0,1.71518e-05,0.0,0.0,143.0,0.002452704,5448.0,0.093442876,24.0,0.000411643,5635.0,0.096650258
MIŃSKI,83950.0,0.875418418,28.0,0.00029198,13.0,0.000135562,0.0,0.0,376.0,0.003920873,11457.0,0.119471933,73.0,0.000761233,11947.0,0.124581582
MŁAWSKI,81049.0,0.912097682,3.0,3.3761e-05,1.0,1.12537e-05,0.0,0.0,87.0,0.000979068,7677.0,0.086394328,43.0,0.000483907,7811.0,0.087902318
NIESZAWSKI,92527.0,0.90724308,11.0,0.000107857,114.0,0.00111779,0.0,0.0,6101.0,0.05982135,3136.0,0.030749017,98.0,0.000960907,9460.0,0.09275692
PŁOCKI,95707.0,0.872037612,9.0,8.20038e-05,66.0,0.000601361,0.0,0.0,3291.0,0.029986059,10531.0,0.095953568,147.0,0.001339396,14044.0,0.127962388
PŁOŃSKI,68124.0,0.91532529,56.0,0.000752425,7.0,9.40532e-05,0.0,0.0,813.0,0.010923602,5393.0,0.072461237,33.0,0.000443393,6302.0,0.08467471
PRZASNYCKI,53531.0,0.950614434,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.32746e-05,2773.0,0.0492435,5.0,8.8791e-05,2781.0,0.049385566
PUŁTUSKI,92788.0,0.871158847,10.0,9.3887e-05,6.0,5.63322e-05,0.0,0.0,377.0,0.003539541,13301.0,0.12487912,29.0,0.000272272,13723.0,0.128841153
RADZYMIŃSKI,66284.0,0.912889587,14.0,0.000192814,79.0,0.001088019,0.0,0.0,532.0,0.007326915,5175.0,0.071272156,525.0,0.007230509,6325.0,0.087110413
RAWSKI (RAWA MAZOWIECKA),77569.0,0.929114712,15.0,0.000179669,1.0,1.19779e-05,0.0,0.0,1144.0,0.013702732,4711.0,0.056427947,47.0,0.000562962,5918.0,0.070885288
RYPIŃSKI,68369.0,0.872498724,0.0,0.0,15.0,0.000191424,0.0,0.0,5308.0,0.067738642,4584.0,0.058499234,84.0,0.001071975,9991.0,0.127501276
SIERPECKI,61745.21130234751,0.8944919149017767,16.009940321271138,0.000232276407163079,6.009940321271138,8.717020716307903e-05,0.0,0.0,435.2174869489194,0.006101312311196167,7154.4611536243865,0.10373404952930429,22.39264269020994,0.0003234370710132358,7634.091163906058,0.11047824573379211
SKIERNIEWICKI,58710.0,0.924916504,46.0,0.000724683,2.0,3.1508e-05,0.0,0.0,703.0,0.011075052,3980.0,0.062700863,35.0,0.00055139,4766.0,0.075083496
SOCHACZEWSKI,58397.0,0.912795423,5.0,7.81543e-05,7.0,0.000109416,0.0,0.0,2999.0,0.046876954,2553.0,0.03990559,15.0,0.000234463,5579.0,0.087204577
WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WŁOCŁAWSKI,108742.0,0.871183535,25.0,0.000200287,18.0,0.000144207,0.0,0.0,3368.0,0.026982639,12566.0,0.100672163,102.0,0.00081717,16079.0,0.128816465
DUBIEŃSKI,32201.026906917512,0.1462214184479944,64.6109329944747,0.0002933911660777184,137476.133949312,0.6242644159832162,0.0,0.0,1837.4287246099927,0.008343567350411172,13068.22500908793,0.059341411337855525,10266.057695930302,0.04661706961135859,162712.4563119347,0.7388598554489192
HOROCHOWSKI,15281.0,0.196651481,2.0,2.5738e-05,53142.0,0.683885414,0.0,0.0,2105.0,0.027089285,6073.0,0.078153553,1103.0,0.014194528,62425.0,0.803348519
KOWELSKI,24203.0,0.142615551,653.0,0.003847786,119951.0,0.706808165,0.0,0.0,1139.0,0.006711528,21852.0,0.128762345,1910.0,0.011254626,145505.0,0.857384449
KRZEMIENIECKI,29571.0,0.133241115,28.0,0.000126162,174598.0,0.786704275,0.0,0.0,28.0,0.000126162,16392.0,0.073859131,1319.0,0.005943155,192365.0,0.866758885
LUBOMELSKI,15515.0,0.27575359,8.0,0.000142187,35825.0,0.636730414,0.0,0.0,31.0,0.000550974,4844.0,0.086094128,41.0,0.000728708,40749.0,0.72424641
ŁUCKI,36439.0,0.185978737,150.0,0.000765576,119054.0,0.607632279,0.0,0.0,10346.0,0.052804304,23459.0,0.119730926,6483.0,0.033088179,159492.0,0.814021263
RÓWIEŃSKI,22269.336986322807,0.06585950257589449,71.88239126188044,0.00021258550043806243,95545.47185841866,0.2825668873980308,0.0,0.0,3192.525125684833,0.009441597566628457,19586.01466819968,0.057923825180163674,4878.963502715059,0.014429082819341911,123274.85754628011,0.36457397803416947
WŁODZIMIERSKI,24914.0,0.245671124,18.0,0.000177494,63356.0,0.62473869,0.0,0.0,1723.0,0.0169901,10676.0,0.105273538,725.0,0.007149055,76498.0,0.754328876
KOSTOPOLSKI,27703.816619752382,0.08193147300035372,89.42415245373036,0.0002644636310354223,118861.83377794489,0.3515228691405175,0.0,0.0,3971.6104116725633,0.011745670189643405,24365.671910790974,0.0720592189920792,6069.5974135511,0.017950272370649233,153358.13766641327,0.4535424937884508
ZDOŁBUNOWSKI,12824.819487007293,0.14576727297575734,33.082523289914484,0.00039065070244879676,65786.56041432441,0.8167313154782354,0.0,0.0,586.4357380326105,0.0035097438933169643,11428.088411921413,0.15682847548990156,2771.381387803539,0.02578382119865026,80605.5484753719,1.0032440057284604
SARNEŃSKI,21716.995756299773,0.14849227851688906,529.5103373640886,0.00362058306512666,91746.72685143015,0.6273280469758288,1432.9486759051547,0.009797939943861316,454.37114091008607,0.003106811295452772,12577.417495853511,0.08599943579352909,825.6471704475105,0.005645450926989505,107566.62167191051,0.7354982680007881
OSZMIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘCIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,55825.39201102514,0.35827409547222533,66470.77884789815,0.42725866452813455,8.689432391932154,5.885421403103487e-05,0.0,0.0,7.5054574901812,5.5609966587692755e-05,4559.15285725411,0.028391661523724396,1330.807644012562,0.008132964670814868,72376.93423904694,0.46389775484299206
WILEJSKI,39616.9619861333,0.31355431365363856,49273.59142731084,0.38988240637355487,22.57916422652582,0.0001777469533849379,0.0,0.0,5.775783770639606,4.629141443380087e-05,4526.338580602032,0.03565767192953567,333.85916573683033,0.0026540001726761964,54162.144121646874,0.4284181160812534
WILEŃSKO-TROCKI,13649.933858573408,0.07065548864601816,2317.2398858134875,0.011994616078444603,1.8350014933587961,9.498426479998467e-06,0.0,0.0,1.6515013440229165,8.54858383199862e-06,838.3204322409659,0.004339357307200752,916.2162456340469,0.004742565580089244,4075.263066525882,0.021094586021921633
POSTAWSKI,35064.53463972424,0.3105502092353583,42405.22027831298,0.37556323335686664,8.495344552325678,7.523901902767237e-05,0.0,0.0,12.035071449128043,0.0001065889642618922,2009.8569320043835,0.017800364111189793,434.67846292733054,0.0038497439658234903,44870.286089246154,0.3973951701251149
MOŁODECZAŃSKI,28881.18442630908,0.2730448374908684,25503.968826627817,0.21651056508533367,12.229427947525636,0.00010250364037489188,0.0,0.0,2.4647377379341897,2.024070324424893e-05,2852.1406889023833,0.025880200264405608,176.34946961768887,0.0015289159566828977,28547.15315083335,0.244042425250418
