District,year,rural_pop,city_pop_sum,pop_total,dist_makoszowy_min,dist_zbaszyn_min,dist_gdansk_min
SKAŁACKI,1913,64360.40000000002,11469.8,75830.20000000003,3009.8853416937613,5348.476345524141,5412.9608842985635
ŁUNINIECKI,1913,51637.79999999993,7908.6,59546.39999999993,3573.620195945839,4542.165537502635,4146.214116433988
MAKOWSKI (MAKÓW MAZOWIECKI),1913,43819.19999999995,8339.0,52158.19999999995,2795.574965508881,3074.5054592541283,2654.428333712093
ZALESZCZYCKI,1913,54171.19999999995,3934.0,58105.19999999995,3323.257279377321,5661.848283207702,5878.116236714289
OPOCZYŃSKI,1913,100942.59999999998,7716.8,108659.39999999998,1331.8415266184816,1909.436645089386,2186.2319620689495
KALISKI,1913,124727.80000000005,43239.4,167967.20000000004,1953.5814732032238,1084.360555064237,1960.2134831086396
WIELUŃSKI,1913,137006.3999999999,18004.2,155010.59999999992,2625.6163922177743,1540.0807518337815,2415.933679878184
NOWOTARSKI,1913,76583.19999999995,9986.8,86569.99999999996,849.3449793531412,3200.111752842787,3476.90706982235
M. ST. WARSZAWA,1913,1.0,743514.6,743515.6,1826.328357222004,2126.5133222061636,1790.164623477137
TCZEWSKI,1913,34310.79999999999,16947.6,51258.39999999999,3034.4220606607787,1817.463795929517,435.9111447844366
CHORZÓW,1913,25091.53092395245,70072.6,95164.13092395246,152.60389539834728,2671.191602877974,2947.9869198575366
PODHAJECKI,1913,63942.40000000002,4070.8,68013.20000000003,2673.235737603641,5011.826741434021,5288.622058413582
POZNAŃ (MIASTO),1913,1.0,107601.2,107602.2,2503.1209429227606,440.82421471243805,1411.1750986469629
OSTROŁĘCKI,1913,72525.19999999995,5710.6,78235.79999999996,2577.6917675168943,2933.855939908852,2537.904518840206
RADZIECHOWSKI,1913,53204.59999999998,7554.799999999999,60759.39999999998,2710.6960968180533,5049.287100648434,5326.082417627993
SUWALSKI,1913,59886.79999999993,14222.8,74109.59999999993,3613.3062959864883,4019.6811759803622,3623.7297549117156
